epoch,train_loss,train_accuracy,train_f1_macro,val_loss,val_accuracy,val_f1_macro,best_val_f1_macro,is_best
1,1.6489753860348133,0.27731857789224745,0.21675648495219438,1.1015439405187455,0.4896911616518796,0.34496645986943164,0.34496645986943164,1
2,0.8959464871014031,0.6185309831852179,0.568220158439805,0.5310794729243666,0.7712276919649014,0.6976801693028639,0.6976801693028639,1
3,0.4717915906825263,0.8487065028991561,0.8333588504534015,2.7477419870434607,0.5178352198272522,0.4338930061472926,0.6976801693028639,0
4,0.15946813631953813,0.9712121351254309,0.9653100447437277,7.164452373301575,0.5016670235136993,0.401484147698747,0.6976801693028639,0
5,0.05321547877419885,0.9943668061806559,0.9934934106065836,10.435693387296263,0.4891086031435024,0.382411461858554,0.6976801693028639,0
6,0.03324789283950816,0.9969865814328204,0.9966275670309983,12.507865191412517,0.47618295897338275,0.36819572017438823,0.6976801693028639,0
7,0.027075621131450896,0.9976471595206556,0.9974015974846371,14.171140837578719,0.4489723516467515,0.34141060445287713,0.6976801693028639,0
8,0.02437649418866077,0.9979491112774622,0.9977557884312358,15.211498664812444,0.4221308582164025,0.3167221405300848,0.6976801693028639,0
9,0.022859126006807607,0.9981240666835655,0.9979603626955998,16.220587563605363,0.4012195826022591,0.29768266197040755,0.6976801693028639,0
10,0.021916674376239807,0.9982406849980642,0.9981004768991733,17.0626271070183,0.38595747122819085,0.2837379476131596,0.6976801693028639,0
11,0.02129161085625725,0.9983225301193127,0.9981973218560445,17.979141289743634,0.37410263478405514,0.27291739840994067,0.6976801693028639,0
12,0.02078839868888977,0.9983743661246163,0.9982614518356236,18.901673302451012,0.3686553020248371,0.26790757405451837,0.6976801693028639,0
13,0.020299546792704813,0.9984264298372394,0.9983247343422341,18.93751698483079,0.36647854697576365,0.26588617700780204,0.6976801693028639,0
14,0.019932405815119625,0.9984675102692954,0.9983707284443263,19.77083221406538,0.3652437353714047,0.26473840891630684,0.6976801693028639,0
15,0.019595437762324645,0.9984925589209535,0.9984036997845079,19.882690647255785,0.36507837267767396,0.26458373951164804,0.6976801693028639,0
16,0.019257307839939394,0.9985218146558038,0.9984358255208547,19.895312004669538,0.3650990827617145,0.26460376696719534,0.6976801693028639,0
17,0.018955682229704472,0.9985380318187407,0.9984579570610617,20.14520043565293,0.3649623085160561,0.2644752944687486,0.6976801693028639,0
18,0.018651840076959195,0.9985589893571055,0.998481559103588,20.57558384594355,0.3649309056611787,0.2644453050720906,0.6976801693028639,0
19,0.018336402185346243,0.9985844426336662,0.9985092990909072,20.67051476308148,0.36492788980209706,0.2644419975985152,0.6976801693028639,0
20,0.018099190371502233,0.9985938946036711,0.9985195459474668,20.47367017260069,0.3649224229403172,0.26443434785346676,0.6976801693028639,0
21,0.01776006726383401,0.9985944372073584,0.998521307863671,21.09316769298945,0.364920708620944,0.26443137570553166,0.6976801693028639,0
22,0.017453769689080918,0.998644778301411,0.9985709778840242,20.99835523453049,0.3649178191632908,0.2644259240086641,0.6976801693028639,0
23,0.017151102450607775,0.9986415260652692,0.9985681628821779,21.112328935485376,0.36491793766463,0.2644252975457484,0.6976801693028639,0
24,0.01691500958222968,0.9986673611113509,0.9985927466895315,20.64901671391476,0.36491634184659594,0.26442092373522696,0.6976801693028639,0
25,0.016673767905629962,0.9986699903267222,0.9985942816921509,21.089512901161108,0.3649135906405051,0.2644161206450223,0.6976801693028639,0
26,0.016414446128279206,0.9986848412457411,0.998608880683926,21.479273810586097,0.36491171436930175,0.26441035333466856,0.6976801693028639,0
27,0.016203249762937758,0.9986901648566457,0.9986133397212436,22.02183161398304,0.3649079282515156,0.2643642709383467,0.6976801693028639,0
28,0.015955018111866785,0.9987133452924879,0.9986364237620396,21.609785663764285,0.3649077346993283,0.26432106008083556,0.6976801693028639,0
29,0.015757434316742903,0.9987287692890363,0.9986525185320874,21.214852354825677,0.36490702369129335,0.26431342345658315,0.6976801693028639,0
