epoch,train_loss,train_rmse,train_r2,train_mape,val_loss,val_rmse,val_r2,val_mape,best_val_r2,is_best
1,566.1463763234036,23.793830694644782,-2.225888894581128,78.92868250306988,759.553516571414,27.559998503532764,-1.3850630678186961,81.21945896277037,-1.3850630678186961,1
2,333.797163062373,18.270116679444154,-0.9019684703766173,54.03535017474593,324.24356016324754,18.00676394840323,-0.018152497785421495,47.24373340873152,-0.018152497785421495,1
3,171.8211366062354,13.108056163439977,0.020967162995259914,37.158437561796156,267.2339164139553,16.347290634298034,0.16086264220537805,45.47942761108147,0.16086264220537805,1
4,162.26596715335876,12.738365972608845,0.07541229208945321,35.434277755585114,260.9699581316272,16.154564246605396,0.18053202880771635,43.44717894179259,0.18053202880771635,1
5,159.65693148063843,12.635542383222905,0.09027852041025608,34.35224933033173,258.6621112077873,16.082975768714753,0.18777883273462692,42.322565722853426,0.18777883273462692,1
6,157.83457150522855,12.563222954449204,0.10066228708070346,33.69546251919953,256.638668356716,16.01994599255147,0.19413260746911087,41.28055005413833,0.19413260746911087,1
7,156.78582496893077,12.521414675725543,0.10663801466020018,32.96078576946721,254.99449541794974,15.968546710137055,0.19929549091348042,40.762158522750745,0.19929549091348042,1
8,156.1053612039139,12.494213098444066,0.1105152857306082,32.482645606320965,253.5796565744365,15.924184736276374,0.20373816102079245,39.30251876350612,0.20373816102079245,1
9,155.59191371895466,12.473648775420662,0.11344089579646988,32.12799891062829,252.08109794072527,15.877061798704489,0.20844379331542562,39.32860353893933,0.20844379331542562,1
10,155.0883482250826,12.453447234875922,0.11631020166957728,31.82947026157755,242.15333874567506,15.561276648412614,0.23961781095236356,39.344695924226784,0.23961781095236356,1
11,99.93710032170807,9.996854519182952,0.43056072805672674,26.384849403332673,161.61807547385334,12.712909550829481,0.49250542698319777,32.701745173085946,0.49250542698319777,1
12,93.79746609256019,9.684909193021083,0.46554422086868186,24.626687510137046,158.86040721523165,12.603983878083643,0.5011647143537052,31.22800468617042,0.5011647143537052,1
13,93.296938502879,9.659034020598245,0.4683962170022947,24.3120178154782,158.51039820028356,12.590091441208223,0.5022637666138008,31.425557462850485,0.5022637666138008,1
14,92.95312333752848,9.641220016407045,0.4703552657683945,24.03836702297501,158.04167658095744,12.571462574833463,0.5037356227947999,30.55496050828253,0.5037356227947999,1
15,92.6963746832526,9.627895633913122,0.471818215979252,23.80064877456162,157.2385581364883,12.539479897423044,0.5062574731886329,30.66760372974558,0.5062574731886329,1
