epoch,train_loss,train_rmse,train_r2,train_mape,val_loss,val_rmse,val_r2,val_mape,best_val_rmse,is_best
1,139.22656162894293,11.799430549054389,0.2066411222809066,35.80369576507373,76.73907444166035,8.760084258726145,0.7590327312949963,33.59763132127017,8.760084258726145,1
2,37.485409846829164,6.122532960997094,0.7864174414512225,21.405571286160438,71.14958297888133,8.435021318968465,0.7765842133177548,30.454281492706357,8.435021318968465,1
3,34.56222702780985,5.8789647976237855,0.8030530541794886,20.058411735081684,65.76780671651947,8.10973541028366,0.7934834513851816,26.30462229456427,8.10973541028366,1
4,32.1739428089463,5.672207927004039,0.8166517053879238,18.807412553107536,62.546736041017475,7.908649533905503,0.803597889990684,25.12524301244283,7.908649533905503,1
5,30.585272680559164,5.530395343366615,0.8257041257712396,17.817175271971617,60.42388918647911,7.7732805742189335,0.8102638099333288,23.478740057622847,7.7732805742189335,1
6,28.90840170787104,5.376653395642581,0.8352594866981602,16.887117892677743,56.536593698089355,7.519082058164388,0.822470251800354,24.09931090959278,7.519082058164388,1
7,28.036009447988867,5.294904102616497,0.8402891648266417,16.04836430957754,56.186150464764026,7.495742245505856,0.8235706734057509,21.709524860815716,7.495742245505856,1
8,26.973678627662267,5.193619032846828,0.8462854751918394,15.3840604998724,53.95305932314247,7.345274746746522,0.8305827693895655,21.810950883560317,7.345274746746522,1
9,26.32842438194368,5.131123108534545,0.8499713757451239,15.134504620652434,52.82071801600444,7.2677864047145455,0.8341384198307513,22.271671972102375,7.2677864047145455,1
10,25.79528151693661,5.0789055498200755,0.8530099701916497,14.959082383081478,51.9534610261796,7.207875034958676,0.8368616801272969,20.78845716832129,7.207875034958676,1
11,25.45748974210352,5.045541574073703,0.8549252175378488,14.84808235648656,51.031640448458695,7.143643467119855,0.8397562755188179,20.69577832624049,7.143643467119855,1
12,25.1255531605151,5.012539604168268,0.8568380328603742,14.742290223237275,49.64828910207852,7.046154299042013,0.8441001179022608,20.16260136962611,7.046154299042013,1
13,24.981177383370923,4.9981173785635,0.8576782151833481,14.703199826897993,49.42875954487321,7.030559046373856,0.8447894605857447,20.12199031383028,7.030559046373856,1
14,24.62981250477124,4.962843188149056,0.8596506649381119,14.604234553039982,49.492871425238896,7.035117105989282,0.8445881428193537,19.247443250317428,7.030559046373856,0
15,24.487941144564658,4.948529184926646,0.860488831784438,14.532958148514465,49.44222787606208,7.031516848012951,0.8447471677796065,21.30230672144856,7.030559046373856,0
16,24.303526726984177,4.929860716703908,0.8615387298639208,14.540828427609346,48.060438132621634,6.932563700410623,0.8490861058022043,19.94586646146594,6.932563700410623,1
17,24.20367634345838,4.91972319182048,0.8620703403121267,14.486187892428406,48.20845416601835,6.943230934042336,0.8486213218134021,19.803671407714578,6.932563700410623,0
18,24.037742771037355,4.90283008783666,0.8630256807560156,14.482849479681668,48.222542203991544,6.944245354602999,0.8485770850991415,20.157842863062147,6.932563700410623,0
19,23.86965284683876,4.885657867380542,0.8639828138673076,14.415461028492972,47.55571526329015,6.8960652605665445,0.850670980430167,20.06603845623124,6.8960652605665445,1
20,23.767648370251685,4.875207524274492,0.8646002478223512,14.389250249597595,47.311908925844726,6.878365367736522,0.851436551971749,20.27689287412951,6.878365367736522,1
21,23.68575632649244,4.866801447789946,0.8650418480952908,14.373361489096773,48.16899796830508,6.940388965731823,0.8487452195676285,19.704983687809666,6.878365367736522,0
22,23.664492186406143,4.864616346241518,0.8651513847330484,14.380497640244783,47.20121709023064,6.87031427900583,0.8517841338245697,19.878267178228644,6.87031427900583,1
23,23.47155678384968,4.844745272998934,0.8662424722134772,14.356608942184273,46.88855359282081,6.847521803030521,0.8527659238215419,20.61298457035112,6.847521803030521,1
24,23.451090980932936,4.842632639390015,0.866431131223627,14.335609156919444,46.740669078864634,6.836714869242156,0.8532302942499859,20.243983320082588,6.836714869242156,1
25,23.405401330162668,4.8379129074095895,0.866692173678894,14.40105929591397,47.27994923161172,6.876041763812772,0.8515369084620719,19.397056557219827,6.836714869242156,0
26,23.316352188628574,4.828700889030109,0.86712706327418,14.301400080482978,47.014938886525215,6.856744133851833,0.8523690632413454,19.170714064486475,6.836714869242156,0
27,23.122114485981193,4.808545991272952,0.8682425251038615,14.272202410771483,46.32435836660377,6.806200083309905,0.8545375452648437,20.28892410789011,6.806200083309905,1
28,23.07810277973897,4.803967403293429,0.8685015150299467,14.29502657691934,45.824433819432116,6.76937480103974,0.8561073506057698,20.12032972333668,6.76937480103974,1
29,23.009253094521476,4.796796122738493,0.868878743391416,14.304769142979003,45.945662205176085,6.778323042165075,0.8557266840974809,19.66603096771415,6.76937480103974,0
30,22.92116877789232,4.78760574319244,0.8693795617878016,14.344517655864145,46.05151564003635,6.786126786037965,0.8553942950700986,19.20260863285674,6.76937480103974,0
31,22.8151494328101,4.776520645581972,0.8700095586639591,14.273020654689077,45.32054583425658,6.732053706639915,0.8576896023378389,19.24709462050006,6.732053706639915,1
32,22.729744609732098,4.767572187461196,0.8704779088023488,14.264419899821695,45.46710673295725,6.742930210964983,0.8572293891277678,19.493950310555693,6.732053706639915,0
33,22.694968150718175,4.7639236049870135,0.8707030218556541,14.302946717989915,44.72688017994674,6.687815891829596,0.8595537634766414,19.569438150316497,6.687815891829596,1
34,22.52585810644624,4.746141395063386,0.8716317316694457,14.279591436838887,44.258917458814935,6.652737650620157,0.861023207844186,19.758155102669168,6.652737650620157,1
35,22.492549598486885,4.742631085186196,0.8718210840531426,14.264227929025063,44.41867387738175,6.6647336669880985,0.8605215584316968,19.877661057727646,6.652737650620157,0
36,22.47475497382241,4.7407546843882935,0.871934924404606,14.271811840624553,43.69374509799803,6.610124526593262,0.8627978962781145,19.71782101712764,6.610124526593262,1
37,22.314747053418866,4.723848761963369,0.87285112708699,14.236617464722741,44.08439279278192,6.639607967026245,0.861571229062071,20.151644277241395,6.610124526593262,0
38,22.242239764612975,4.716167905539045,0.8732813556591361,14.213314459219143,43.7956219623223,6.617826139496911,0.8624779951724134,19.72640736042465,6.610124526593262,0
39,22.218570548685005,4.713657875787069,0.8733829907925754,14.25523329782676,43.91783615896362,6.627053439404795,0.8620942312550315,18.91040765319979,6.610124526593262,0
40,22.248658433247464,4.716848355671009,0.8732451623865973,14.239600672712232,43.295528201019344,6.579933828605583,0.8640483319624175,19.290256501889633,6.579933828605583,1
41,22.150380027462575,4.706419016297381,0.8737720370060683,14.23549528129302,43.188096714313346,6.5717652237028545,0.8643856746039708,18.880700158508095,6.5717652237028545,1
42,22.060144691178063,4.696822826620413,0.8742862790525109,14.242167042284409,42.93781306653333,6.552695175810917,0.8651715880674461,19.896508639393794,6.552695175810917,1
43,21.96284860912945,4.686453728531845,0.8748396837046682,14.207115423017488,43.022754529270195,6.559173393807955,0.8649048643510469,19.604971574997833,6.552695175810917,0
44,22.02729524599216,4.693324537341552,0.8745063863353079,14.245227772483837,42.99248797290862,6.55686579847786,0.8649999037859399,18.42324955652805,6.552695175810917,0
45,21.954904477866076,4.685606095876056,0.8748853403944377,14.248201975336482,43.488236545475715,6.594561218888605,0.8634432108354504,19.41234403874876,6.552695175810917,0
46,21.906325892652646,4.6804194102858565,0.875162720978643,14.183931699327616,42.775172543041386,6.5402732388016664,0.8656822916812907,19.713281481859195,6.5402732388016664,1
47,21.854716938419518,4.674902881698116,0.8754757019723103,14.199602930965073,43.857296003567996,6.622484231257137,0.8622843317094477,19.030705845938996,6.5402732388016664,0
48,21.885108368299548,4.678152244523312,0.8752909962204323,14.244900935776979,43.95050214857031,6.629517576834888,0.8619916571782995,19.865200430433543,6.5402732388016664,0
49,21.80545166693487,4.669630774642603,0.8757701985888469,14.208812838086416,42.4740699720734,6.51721345123924,0.8666277804668936,20.101253672660214,6.51721345123924,1
50,21.750810265217925,4.663776400806777,0.8760562295826135,14.189830649320376,42.917831718062686,6.551170332411717,0.8652343311944497,19.99771031154194,6.51721345123924,0
51,21.691232025380188,4.657384682170885,0.8764291102953861,14.231251195308843,42.58900501817549,6.526025313066011,0.8662668740438951,19.131935948083427,6.51721345123924,0
52,21.687975788094608,4.657035094615756,0.8764249014495941,14.181832055257994,42.35686748808434,6.508215459310449,0.8669958069914303,19.69034608052208,6.508215459310449,1
53,21.703124381039846,4.6586612281332425,0.8763355548373524,14.241227792659805,42.68359223907941,6.533268194324981,0.8659698630423194,19.118413694696013,6.508215459310449,0
54,21.62335869217019,4.650092333494983,0.8768096173295701,14.193457063706358,42.80689247714307,6.542697713852192,0.865582690248788,19.566306697847622,6.508215459310449,0
55,21.531625847425246,4.640218304106613,0.8772975725093819,14.170193913325186,42.817994878108934,6.5435461338997944,0.8655478270350164,19.272790653357113,6.508215459310449,0
56,21.522386318739297,4.639222600382116,0.8773836662779427,14.197009802348667,42.23987800352596,6.499221425296878,0.8673631635019697,19.60483124148157,6.499221425296878,1
57,21.545354474282593,4.641697369879085,0.877238136969553,14.220168586718595,42.106675738528075,6.4889657784084775,0.8677814300066479,18.944722723190747,6.4889657784084775,1
58,21.45276590062641,4.631713063661437,0.8777827918717543,14.21256404802417,41.93122193747459,6.475432268714772,0.8683323699795198,19.236040677112285,6.475432268714772,1
59,21.43463517656482,4.629755406460861,0.8778685082192592,14.216092477059444,42.007189034128565,6.481295407370101,0.8680938268108561,19.501543468994246,6.475432268714772,0
60,21.363715203764812,4.622089919951396,0.8782874383126845,14.227356294726118,41.55536974197678,6.446345529541851,0.8695125786296487,18.98548661256809,6.446345529541851,1
61,21.290198161570537,4.61413027249452,0.8786734166273866,14.17521672059317,41.412205874814816,6.435231675474017,0.8699621257487857,19.189429418299728,6.435231675474017,1
62,21.332768533234635,4.618741010795767,0.8784308240274517,14.215609773821061,41.4985348848006,6.44193571791923,0.8696910450573564,20.081534629573778,6.435231675474017,0
63,21.27636709167845,4.612631258121053,0.8787603140973075,14.223550868629292,42.464413378935234,6.51647255715736,0.8666581029573631,18.807972802030644,6.435231675474017,0
64,21.2235361478304,4.606900925397803,0.8790528173072794,14.235923355150486,41.16067569839337,6.415658714774285,0.8707519513952746,19.741002255492898,6.415658714774285,1
65,21.175719106565907,4.601708281530696,0.8793676504932155,14.201825012686697,42.187279199876265,6.4951736019025805,0.8675283289156183,19.483479003780687,6.415658714774285,0
66,21.116865355447363,4.59530906549269,0.8796695471381532,14.204496154125295,42.61121411509679,6.527726656080841,0.8661971361661127,19.370423008437385,6.415658714774285,0
67,21.07690462124527,4.5909590060997125,0.8798888716695595,14.184735979590382,41.3511391596873,6.430485223632651,0.870153879804276,18.63487143197505,6.415658714774285,0
68,21.101652381900703,4.593653488845878,0.8797817088433624,14.22141739196845,42.06556088678089,6.485796910126501,0.8679105356121942,19.197833152043195,6.415658714774285,0
69,21.04819203024111,4.587830851329758,0.8800529570812372,14.244431003260928,41.25003946348695,6.422619460978758,0.8704713407974202,19.224952193142997,6.415658714774285,0
70,20.94981311076758,4.57709658452618,0.8806527999018736,14.210624249093154,41.28683955228804,6.4254836773933475,0.8703557864386949,18.89983543260769,6.415658714774285,0
71,21.007884657382924,4.583435887602131,0.880314861891739,14.25077930385657,40.862762503198354,6.392398878898985,0.8716874247156141,19.559879735008582,6.392398878898985,1
72,21.02383296762296,4.585175344896804,0.880216296837287,14.221179629547985,41.23643515574483,6.421560261584366,0.8705140602408442,19.229097868840437,6.392398878898985,0
73,20.85238723432876,4.566441415230643,0.8811786329962457,14.152480126743557,41.26501467197952,6.4237851322954596,0.8704243190034664,19.538507184750227,6.392398878898985,0
74,20.84683482491803,4.565833418339551,0.8812323868977404,14.161637706569131,41.01518503090572,6.404309957007316,0.8712088047080194,19.57236732955476,6.392398878898985,0
75,20.902873007435105,4.571965986489663,0.8808812188589005,14.226907087071817,41.2151496740801,6.419902699356045,0.8705808986082622,19.500112008572007,6.392398878898985,0
76,20.780982277134235,4.55861625961496,0.8815855650851394,14.193050192669887,42.69781443414256,6.534356545494913,0.8659252042277319,18.97591515689999,6.392398878898985,0
77,20.799405568298667,4.5606365270587474,0.8814879557727813,14.211162833757417,41.73562253783679,6.460311407358087,0.8689465694262912,18.950875768736665,6.392398878898985,0
78,20.782536546151917,4.5587867495722305,0.88156641284944,14.197806103981872,41.40316445481567,6.434529166822865,0.8699905156343215,18.907402894963546,6.392398878898985,0
79,20.643617398455763,4.543524769696642,0.8823587456099686,14.155221648179984,40.87150491233509,6.393082690410833,0.871659971388395,19.35394312935159,6.392398878898985,0
80,20.68593550007119,4.548179369094381,0.8821571440690851,14.186026635658383,40.687909452739994,6.378707580473646,0.8722364781976311,18.819891748598636,6.378707580473646,1
81,20.61252993525716,4.540102421794066,0.8825352421771497,14.158445157158576,41.13151062468907,6.413385342915068,0.8708435325815164,19.431109067505606,6.378707580473646,0
82,20.578793983164665,4.5363855800967645,0.8827274816438213,14.140176222213599,40.888859626384004,6.394439819334426,0.8716054773484407,19.63655785786072,6.378707580473646,0
83,20.580306645457764,4.5365522785530565,0.88272617175004,14.152376201192808,41.10432040576388,6.411265167499478,0.8709289131066031,18.699521444628072,6.378707580473646,0
84,20.568964164900667,4.535301986381074,0.8828164888761275,14.200779724176293,41.26902580789889,6.424097365312922,0.8704117224460549,19.405066240366015,6.378707580473646,0
85,20.546349238793404,4.532808097227211,0.8829119500146172,14.178592473888825,40.452189619590634,6.360203664224558,0.872976658381684,19.12942234319276,6.360203664224558,1
86,20.48864747626747,4.526438724606085,0.8832730347113318,14.125174604439891,40.72402560859775,6.381537961534081,0.8721230697438822,19.40904541716198,6.360203664224558,0
87,20.501642657466252,4.527873967569772,0.8831821241124134,14.150089717505049,41.750623185828594,6.461472307161311,0.8688994653281363,18.948785003116672,6.360203664224558,0
88,20.472601689696045,4.524665926128475,0.8833398930578292,14.157806300999965,40.88659872260526,6.394262988773091,0.8716125784432129,19.184002819736364,6.360203664224558,0
89,20.428560432437404,4.519796498708641,0.8835908748807451,14.153907794187155,40.70689906277354,6.380195928247123,0.8721768489591122,19.350071726186137,6.360203664224558,0
90,20.390326222570437,4.515564878810033,0.883818618267173,14.126745416445848,41.67349414287634,6.455501157457298,0.8691416575632656,19.837726723531,6.360203664224558,0
91,20.379194797041166,4.514332157059601,0.8838650407697202,14.136798199099422,40.51630703359875,6.365242184409484,0.8727753242072882,19.088235144703646,6.360203664224558,0
92,20.312657885779128,4.506956604434321,0.884253685546155,14.121009140232132,40.81315858844973,6.388517825595068,0.8718431836976656,19.874012205028656,6.360203664224558,0
93,20.318420355105836,4.507595850475972,0.8842123769849527,14.161628410412714,40.58160659617675,6.370369514585623,0.8725702776026095,20.370156083390558,6.360203664224558,0
94,20.35853374869486,4.512043191169711,0.8839826785766519,14.152659157671458,40.64368868832869,6.375240348930147,0.8723753355796069,18.945454987360655,6.360203664224558,0
95,20.33764830403874,4.509728177240009,0.8841016990747288,14.161815055560538,41.013235788562646,6.404157769691793,0.8712149256339339,19.978721450602546,6.360203664224558,0
