epoch,train_loss,train_rmse,train_r2,train_mape,val_loss,val_rmse,val_r2,val_mape,best_val_r2,is_best
1,768.4066886641468,27.720149514725183,-3.378363434522268,100.10899014135491,1168.2926199912629,34.18029543787883,-2.6685387657334267,99.87713740488273,-2.6685387657334267,1
2,765.0372873707727,27.65930718024018,-3.359164583817506,99.71076972659891,1164.6441820569535,34.12688363485084,-2.6570824472800942,99.4922720476519,-2.6570824472800942,1
3,762.021337368613,27.604734024352204,-3.341979866988347,99.35201426322605,1161.055072007489,34.074257987085005,-2.645812274162265,99.11231219737526,-2.645812274162265,1
4,759.0302355972931,27.55050325426473,-3.3249365861563174,98.99452944805735,1157.471026523019,34.02162538358197,-2.6345580075455697,98.73208041390804,-2.6345580075455697,1
5,756.059471875222,27.496535610818917,-3.308009270693467,98.63827904039871,1153.8989801590049,33.96908862115131,-2.623341584111679,98.3523185210862,-2.623341584111679,1
6,753.0797849385211,27.442299137200646,-3.2910310740351063,98.28055379922588,1150.3429703536194,33.91670639754115,-2.612175411764601,97.97345092178823,-2.612175411764601,1
7,750.1306492558884,27.388513106299563,-3.2742269898805834,97.92502014035007,1146.7937499166796,33.86434389561117,-2.601030665847652,97.59450195726953,-2.601030665847652,1
8,747.1814472642653,27.33461988357181,-3.2574224827485967,97.56960597795153,1143.2637043800185,33.81218224613897,-2.5899457892509337,97.22100277856026,-2.5899457892509337,1
9,744.2553326997848,27.28104351791901,-3.2407495831630317,97.22140948590506,1139.736885255753,33.759989976848665,-2.5788715080092874,96.85938981786798,-2.5788715080092874,1
10,741.322445823085,27.22723729350464,-3.224038073876244,96.87742954952239,1136.2283069370517,33.707985621135755,-2.5678541138363973,96.50272950790885,-2.5678541138363973,1
11,738.4041879357795,27.17359349145287,-3.207409854147227,96.53552143994227,1132.5704649987417,33.65368452453153,-2.5563682692712377,96.14112666781972,-2.5563682692712377,1
12,731.4115436710085,27.044621204946917,-3.1675659135714627,95.75444277887014,1113.9673806083472,33.37614970438567,-2.497952901941707,94.45005559084228,-2.497952901941707,1
13,703.9443066689311,26.531948755224715,-3.0110582683655602,92.73583919845751,1063.3617280232133,32.60922797478707,-2.33904692303406,90.27666136467856,-2.33904692303406,1
14,649.5917964798285,25.487090744699497,-2.7013589304242944,87.00395061512569,979.788036580864,31.30156552610126,-2.0766182101245825,84.52471254327148,-2.0766182101245825,1
15,571.5735681878307,23.907604895897705,-2.2568129124878715,79.0742038369298,871.3728588321706,29.51902571580652,-1.7361854360227853,78.52687799818017,-1.7361854360227853,1
16,481.3794353165387,21.94036091641473,-1.7428888316069449,69.92711258795991,751.3185065309705,27.41018991939646,-1.3592044437018513,73.53360450084229,-1.3592044437018513,1
17,390.4333547498453,19.759386652512696,-1.2246802053096517,60.725599420698885,635.540829418768,25.209934900860308,-0.9956525741078708,70.51984070950763,-0.9956525741078708,1
18,312.5276531508989,17.678451576016766,-0.7807752782010875,53.50671385502855,532.9994601853164,23.08678171003593,-0.6736640260362807,70.23602003995602,-0.6736640260362807,1
19,247.51023253467622,15.732458022062549,-0.4103075620777308,50.224570555716575,437.69437199445684,20.921146409948566,-0.37439778225733433,74.4461166027572,-0.37439778225733433,1
20,204.67721647036785,14.306544545555246,-0.1662460188801489,52.570820046139374,381.2026551011224,19.524411812377355,-0.19700897526214822,80.09062232085546,-0.19700897526214822,1
21,186.88625467805255,13.670634679446177,-0.06487351830521537,55.90319833821437,357.5938178572708,18.910151186943434,-0.12287520065125634,83.0071849926255,-0.12287520065125634,1
22,179.86893834022823,13.41152260148781,-0.024889026142033144,57.297844831076816,348.70745861048925,18.67371083924624,-0.09497132790888596,84.01782489235495,-0.09497132790888596,1
23,177.04613076506388,13.305868320858407,-0.008804739145724438,57.936143481686834,344.95504511829387,18.57296580523591,-0.08318841508231922,84.54439236543854,-0.08318841508231922,1
