epoch,train_loss,train_accuracy,train_f1_macro,val_loss,val_accuracy,val_f1_macro,best_val_f1_macro,is_best
1,1.818812224165728,0.15730199202140643,0.1425161575004676,1.808051573330181,0.14521782699058222,0.11887706454753788,0.11887706454753788,1
2,1.8110754109934246,0.1616835621554322,0.1457222857388037,1.8034108868691316,0.15139373868617412,0.12407220824546769,0.12407220824546769,1
3,1.8064026315561865,0.1657602477384382,0.1484326202361618,1.8006076884915008,0.1549713713382225,0.12788761111624183,0.12788761111624183,1
4,1.8028535887447248,0.16913310216522653,0.1502935867078768,1.7983147141940234,0.15518688039444498,0.12857502752973365,0.12857502752973365,1
5,1.799867415051839,0.17226651652215866,0.1518392966447818,1.7961040602789984,0.15855783875464072,0.13169656377978042,0.13169656377978042,1
6,1.797216080878757,0.17579054966390475,0.15366894588546054,1.7939151709745413,0.16662947778415182,0.13856016660821413,0.13856016660821413,1
7,1.7947620262682074,0.1799410354771242,0.15599741622136365,1.791640567728597,0.1811554345764063,0.1503289439759758,0.1503289439759758,1
8,1.7924318790314397,0.1842137650610832,0.15836133198671062,1.7892178954222264,0.18666475220134507,0.15486114966879447,0.15486114966879447,1
9,1.7901309330813024,0.18756276756085113,0.15988982481666963,1.786637578339998,0.18836197407076866,0.15712491686440555,0.15712491686440555,1
10,1.787792760874249,0.1898182671552592,0.16050009346520247,1.783713807662328,0.192015248288311,0.16083918821453105,0.16083918821453105,1
11,1.785301072983538,0.19181340557006604,0.16078345865787289,1.7802933542816728,0.19532886207240452,0.16072738701930867,0.16083918821453105,0
12,1.7825631882046973,0.19462923883518574,0.1612285167404488,1.7763249171934916,0.20497910923033924,0.16942837536734773,0.16942837536734773,1
13,1.779391898387804,0.1991959227059106,0.16254642967560706,1.7716611445459545,0.20912278834326806,0.17342576616629413,0.17342576616629413,1
14,1.7756177671693736,0.20645765767119884,0.1658360006818549,1.7660810525430912,0.21371218649816437,0.17676143555912996,0.17676143555912996,1
15,1.7709556120354872,0.21831148736158468,0.17264991066409008,1.759224128604275,0.2314532013563379,0.19042487606809777,0.19042487606809777,1
16,1.7650383238394245,0.23302668504474444,0.18188155753918217,1.7505093584542941,0.24839358234192183,0.20095813898680864,0.20095813898680864,1
17,1.7572767255383936,0.24892178676974747,0.19249361380022248,1.7390652126566297,0.2633477987875282,0.21048082029636023,0.21048082029636023,1
18,1.7467068651785917,0.2641106800166367,0.20348590997726873,1.7233628216292445,0.2901850988797483,0.23209500531889862,0.23209500531889862,1
19,1.7317374652247808,0.2838206843220521,0.21760369244370215,1.7006898562283257,0.32145872040552237,0.2596264910716616,0.2596264910716616,1
20,1.7096096827032123,0.31093293948159384,0.2365415590333278,1.6665132171408064,0.35456936617760726,0.28868538687817297,0.28868538687817297,1
21,1.6758160518774432,0.3361432550308329,0.2557910923741996,1.6142901009813673,0.37778520904289664,0.3084695628864006,0.3084695628864006,1
22,1.6246374194223867,0.3463636022183418,0.26571278223587075,1.5393331528049587,0.37978588213059306,0.3080876482420623,0.3084695628864006,0
23,1.5522293526868955,0.3624097904090727,0.275298328175388,1.4463671180937026,0.3938157898413126,0.30917232491316593,0.30917232491316593,1
24,1.4646096277746794,0.4083673360609315,0.2976098526651945,1.3548072247933118,0.43414551840136095,0.32481627235183425,0.32481627235183425,1
25,1.3792454017641103,0.42019454465475464,0.3040793964230949,1.2792631049781105,0.43778266214459327,0.32800853957404835,0.32800853957404835,1
26,1.3082975073647354,0.42992666744799224,0.3122491473875618,1.214502203328657,0.4594585123490413,0.3467813808495137,0.3467813808495137,1
27,1.2509150860508687,0.4449425087565677,0.3234700872174719,1.1566662020832725,0.46857701620155495,0.35461939081767657,0.35461939081767657,1
28,1.204330668575652,0.4582551508415398,0.33314845208964206,1.1091151847968415,0.49099763852223877,0.3738632890374976,0.3738632890374976,1
29,1.1680021356419488,0.4714118037104299,0.34421329584977217,1.0746012234110438,0.5151525502463387,0.3945823864953768,0.3945823864953768,1
30,1.1399983119576138,0.4810076532330799,0.3548984846479553,1.0477752696584772,0.5188139548148774,0.4012432518349461,0.4012432518349461,1
31,1.116351008876521,0.49374129768159575,0.3734803665543943,1.021891822417577,0.5302020755972171,0.41574420080492025,0.41574420080492025,1
32,1.0935121414374918,0.5062275390051748,0.39194374798263826,0.9949145739064936,0.54357613894053,0.433562608828567,0.433562608828567,1
33,1.0698319784735468,0.5187927101239417,0.410310732638007,0.9667946205944078,0.5552238597287797,0.44909411868894766,0.44909411868894766,1
34,1.0442812223905458,0.5318467835418708,0.4297623303690255,0.9342322458229174,0.5683892450497616,0.46982917687316583,0.46982917687316583,1
35,1.0159890038297035,0.5495940983106644,0.4551946152834917,0.8993704133478665,0.5785279022517645,0.4905118555658483,0.4905118555658483,1
36,0.9839482529464418,0.5669138125093477,0.48122026664786755,0.8605420358924785,0.5854275986886688,0.5056876601108274,0.5056876601108274,1
37,0.9475990330493135,0.584812515881255,0.5100141394417831,0.8157769506982928,0.6051398847754936,0.5376014269032348,0.5376014269032348,1
38,0.9068551258314894,0.6059003597618405,0.5434057920603801,0.7821416183244808,0.6220956533456533,0.5572646959016785,0.5572646959016785,1
