epoch,train_loss,train_accuracy,train_f1_macro,val_loss,val_accuracy,val_f1_macro,best_val_f1_macro,is_best
1,1.8031689138240234,0.16287769991081116,0.15575201842050784,1.798822693271782,0.17841976576108892,0.167541716086743,0.167541716086743,1
2,1.7984019776260898,0.17179253886812323,0.16173258337405252,1.7941266402545537,0.18505769134995842,0.16699402876705022,0.167541716086743,0
3,1.7931910372505624,0.18044228242964527,0.16368680949872377,1.7885601449148736,0.18138482331861136,0.15680406830286853,0.167541716086743,0
4,1.7876158651290284,0.18698022843866555,0.16255702577815828,1.7819914946991229,0.18381854457160848,0.15538096436717144,0.167541716086743,0
5,1.7808969550033034,0.19734788097643333,0.1655650103087692,1.7737084928574218,0.20734659243237177,0.1701071761536297,0.1701071761536297,1
6,1.7718881104608906,0.2172165916837593,0.17633292130682712,1.7617023676747152,0.23863766697154692,0.19243494727918736,0.19243494727918736,1
7,1.7585883292408497,0.2423048657013263,0.19177165839321333,1.7423857835762402,0.2629477999704979,0.20756885738447364,0.20756885738447364,1
8,1.7359515899941043,0.2776657383824763,0.2117864725409963,1.7046095656351445,0.3089016179604043,0.22952126292457753,0.22952126292457753,1
9,1.6897826376070089,0.3256718968654721,0.24180183020236626,1.6207252585615948,0.37051790804877527,0.2797466195748312,0.2797466195748312,1
10,1.5867754004527408,0.3776857894015689,0.2802448048229387,1.4328265636592763,0.4145609827957544,0.3115945699226351,0.3115945699226351,1
11,1.3807469889691575,0.431107801750546,0.3051293858296219,1.1768872954319638,0.48080211154850216,0.325710597428284,0.325710597428284,1
12,1.191028238815953,0.4719573977336603,0.3348142710297247,1.046567383034601,0.4918574490826606,0.3577123387969564,0.3577123387969564,1
13,1.0951251327538218,0.5012617805341295,0.38761207428233135,0.9379618329353658,0.5288242835124631,0.40749886529770035,0.40749886529770035,1
14,1.0114302568902533,0.541541778105326,0.45924110970293164,0.8279170503861097,0.5718208136826513,0.48530917004161306,0.48530917004161306,1
15,0.9153787096530313,0.6027271114110406,0.5508009440594066,0.7430980997053842,0.6346922383550472,0.5514952457848838,0.5514952457848838,1
16,0.8136594672846703,0.669962464424318,0.6343858866123246,0.7720677643561091,0.6646683785844127,0.564058256251212,0.564058256251212,1
17,0.7154947212780384,0.7255010914052338,0.699358654737392,1.0271927427656298,0.6724921905247467,0.560689964268442,0.564058256251212,0
18,0.6171506945851185,0.7853892201764994,0.7652571256238057,1.602684620328729,0.6019078889406714,0.5014474750722047,0.564058256251212,0
