epoch,train_loss,train_rmse,train_r2,train_mape,val_loss,val_rmse,val_r2,val_mape,best_val_r2,is_best
1,1166.4319105867519,34.153066706348,-4.258199874471781,99.42004803518478,1210.495638474886,34.792178981451876,-3.9318805720476515,98.79297284355185,-3.9318805720476515,1
2,1107.2811232893691,33.27583469376436,-3.991551934084944,96.83657062975769,1080.5001147356156,32.870962383945006,-3.402244226412683,93.10782890852757,-3.402244226412683,1
3,844.2701596015074,29.056328135997994,-2.80591548939057,80.20647418997916,639.9414355887875,25.29706453839486,-1.6072912745535253,62.74548762193177,-1.6072912745535253,1
4,361.99080309467325,19.02605636495201,-0.6318312125227685,40.51318475325852,178.2252891442295,13.350104744530494,0.27386287706710843,23.768351062233037,0.27386287706710843,1
5,136.63502688615472,11.68909893956585,0.38405810196496193,24.415796213365027,120.18662952865142,10.96296657938469,0.5103277713033343,21.285917884047965,0.5103277713033343,1
6,110.06736850796997,10.491299907883345,0.5038233964628303,21.429929113164437,110.35157386223133,10.504835996736723,0.5503984013182908,20.644638576385073,0.5503984013182908,1
7,103.79328419809909,10.187899152862789,0.5321065641715055,20.691182049763142,107.63846778051024,10.374896257177545,0.5614523186174688,20.32485429060046,0.5614523186174688,1
8,100.43306221836261,10.021629940775187,0.5472542298227996,19.92982707193786,106.98272357989791,10.34324558224049,0.5641239902018123,19.160879612592623,0.5641239902018123,1
9,97.83768134289618,9.891293428655528,0.5589540394451209,19.389032414538157,110.89739577657674,10.530783445313252,0.5481745832267463,19.700177486933253,0.5641239902018123,0
10,96.68812571326185,9.833012220731922,0.5641361651756123,19.261716530394807,116.01820412828175,10.771174995533443,0.5273110419708067,20.537128853935332,0.5641239902018123,0
11,96.19507978241697,9.807909256622606,0.566358781717407,19.244616601769252,115.84831263988315,10.763285488856042,0.528003244429327,20.765635399947833,0.5641239902018123,0
12,95.85308426249473,9.790459118366662,0.5679004696265147,19.236922180569607,115.79743296087044,10.760921892541688,0.5282105207856311,20.958627378462523,0.5641239902018123,0
13,95.59805339951225,9.777425902271387,0.569050139527977,19.21995797264347,113.24166038414951,10.641506719861967,0.5386234247233637,20.79404522869358,0.5641239902018123,0
14,95.35344883154536,9.764909317993753,0.5701527953232652,19.193036638971495,112.3537187044201,10.59970391772555,0.5422411364189479,21.07383205996057,0.5641239902018123,0
15,95.13974758220698,9.753960841553504,0.5711161496250081,19.167608771309816,113.20847219049675,10.639947313391342,0.5387586350690385,21.359137663476208,0.5641239902018123,0
16,94.95449891315509,9.744460112858835,0.5719512410733538,19.1538643171335,115.61955739295534,10.752653763886597,0.5289352389017603,21.75727367874231,0.5641239902018123,0
17,94.7733713473958,9.735161851851188,0.5727677481160303,19.121743569505792,118.55732497841504,10.888403468234861,0.5169659965734212,22.186197533015477,0.5641239902018123,0
18,94.62790367458584,9.727687793954955,0.573423501534208,19.10699569216263,121.78510189465699,11.035629037397246,0.5038151723470882,22.808579209911628,0.5641239902018123,0
9,97.82747024264823,9.89077722443389,0.5590000726252353,19.387869566467298,110.56773546734593,10.51511956567733,0.5495177074933693,19.723142890079366,0.5641239902018123,0
10,96.68763084575342,9.832987167639413,0.5641383862087652,19.26454903338146,114.65848433203963,10.70787040186547,0.5328509109714056,20.448351513608483,0.5641239902018123,0
11,96.17638785937021,9.806956364044511,0.5664430389050846,19.242560651001835,117.06544717289347,10.819678967428297,0.5230442996327422,20.787072904260047,0.5641239902018123,0
12,95.86424375589021,9.791029043608006,0.5678501611386348,19.241976615294643,116.01774210786614,10.771153469593148,0.5273129312844842,20.85539604151182,0.5641239902018123,0
13,95.60165596125245,9.777610182808196,0.5690338946756368,19.21750093474963,113.23948459870826,10.641404474801753,0.5386322906199585,20.829266341038196,0.5641239902018123,0
14,95.36271229176197,9.765383607951863,0.5701110382199086,19.194497792649738,111.12683721059382,10.541671679072547,0.5472397764166472,20.93003378405053,0.5641239902018123,0
15,95.13458563958407,9.75369615967783,0.5711394255523179,19.166373967117657,111.60996498468096,10.564562023533032,0.5452713809120282,21.19296876389185,0.5641239902018123,0
16,94.94363614286402,9.74390281149521,0.5720002012687251,19.14848057824165,115.16093791912553,10.73130674017469,0.5308037727591897,21.740687950935015,0.5641239902018123,0
17,94.78276035348598,9.735644047868615,0.5727254242604058,19.128551801734563,119.07903653255347,10.912334392994907,0.5148404042743816,22.362120900964722,0.5641239902018123,0
18,94.62530602245225,9.727554228104678,0.5734352156563662,19.105613853830917,122.33534502676116,11.060531228886234,0.5015733372014501,22.926583672824606,0.5641239902018123,0
