epoch,train_loss,train_rmse,train_r2,train_mape,val_loss,val_rmse,val_r2,val_mape,best_val_r2,is_best
1,494.56684363635264,22.23885889753496,-1.818030375087965,72.5299602296424,389.4741763950596,19.735100541865798,-0.2229823088443068,76.43118783126238,-0.2229823088443068,1
2,94.64136190780164,9.728379210241396,0.4607357212044857,27.51994029130139,162.32845790407555,12.740818870399284,0.490274721972606,84.38010372591901,0.490274721972606,1
3,37.45549995223462,6.120089882982349,0.7865794315514424,16.40325343526222,135.77307458038862,11.652170471403585,0.5736609161022745,77.97924750932182,0.5736609161022745,1
4,35.23775602282006,5.936139833388492,0.7992160855677634,16.113821353895997,132.09088852736642,11.49308021861345,0.5852232884007866,76.75219576092357,0.5852232884007866,1
5,34.2862977812063,5.855450269432846,0.8046374726150483,15.921748629897897,132.09927376686787,11.493444835460583,0.5851969704820179,77.32105519302856,0.5852232884007866,0
6,33.533734873276245,5.790831972726159,0.8089255586300836,15.824429074609132,129.13122490720755,11.363592525082373,0.5945168673702215,76.1247320706404,0.5945168673702215,1
7,33.111173959665315,5.754230955247967,0.8113333016604753,15.759804960465232,128.66849392051006,11.34321360536478,0.5959699111464627,75.56055891347191,0.5959699111464627,1
8,32.9014525282676,5.735978781194188,0.812528288793586,15.705697936727171,129.36982393431242,11.374086071806657,0.5937676464213119,75.54967896146238,0.5959699111464627,0
9,32.80150669204168,5.727259955307307,0.8130977786770426,15.658859184628636,123.2773439992176,11.103033213781755,0.6128985784854022,71.79811014662178,0.6128985784854022,1
10,32.73348548869179,5.721318505106888,0.8134853616570306,15.62262569546805,121.80343722692562,11.036459593075222,0.6175267701193776,70.40198171852882,0.6175267701193776,1
11,32.69316462321443,5.717793685995432,0.8137151086444361,15.595008777660887,119.81120401243986,10.945830494976063,0.6237825589599066,69.14979291167037,0.6237825589599066,1
12,32.63931633823665,5.713082905985425,0.814021935260943,15.54427254844781,122.14958208432769,11.052130410412596,0.6164398412331202,69.2939309086013,0.6237825589599066,0
13,32.592600906346675,5.708992998565912,0.8142881175714922,15.49900680780439,118.5780150705948,10.889353439570012,0.6276548713725099,66.93978131318677,0.6276548713725099,1
14,32.53156817693159,5.7036451782576885,0.8146358806936539,15.475385128643065,116.07711218558269,10.773908783594113,0.6355079361304817,65.14270364103395,0.6355079361304817,1
15,32.47118823345157,5.698349603032357,0.8149799252186005,15.44990973736955,118.15579576519504,10.869949202063138,0.6289806867216019,67.07313014142993,0.6355079361304817,0
16,32.43705618845971,5.695353913144707,0.8151744085740915,15.412511155048907,114.42509093886933,10.696966573573274,0.6406954096814036,63.49899711458045,0.6406954096814036,1
17,32.40128631414586,5.6922127769418625,0.8153782246205223,15.380428742049292,114.93580573036954,10.720812127290234,0.6390917089520056,63.544228436103396,0.6406954096814036,0
18,32.36596043011914,5.689108923419552,0.815579511092666,15.34709153030974,113.36207404107417,10.647162844543482,0.6440333748097931,61.61525024988713,0.6440333748097931,1
19,32.35787945845657,5.688398688419715,0.8156255547566913,15.335722889391219,115.65145155332102,10.754136551733726,0.6368445371317442,61.48011743102587,0.6440333748097931,0
20,32.33272412543467,5.686187145559494,0.8157688895498919,15.320573013228744,119.6731701605356,10.939523614990353,0.6242159796437488,65.61252897303818,0.6440333748097931,0
21,32.29601538307375,5.682958319650335,0.8159780565289513,15.291574150259933,116.6884223487345,10.802241725914747,0.6335883520982234,61.058195300061215,0.6440333748097931,0
22,32.272404361124536,5.680880586168987,0.8161125916203456,15.279918378836063,117.49387384350358,10.839459163702273,0.6310591743651393,60.75136446988399,0.6440333748097931,0
23,32.24767631038069,5.678703767407898,0.8162534898005739,15.274471401427821,118.52936820094165,10.88711947795082,0.62780762964384,61.627202315238065,0.6440333748097931,0
24,32.22538432155639,5.676740643913975,0.8163805098939135,15.266673358252348,120.44898418635469,10.9749254560317,0.6217798640435898,61.79418380440686,0.6440333748097931,0
25,32.18831307664477,5.6734745192092015,0.8165917408323148,15.260441392979525,118.90124188646156,10.904184662645788,0.6266399177511778,59.933063256691874,0.6440333748097931,0
26,32.16021665238422,5.6709978492161195,0.8167518341170288,15.260809477151295,120.30594327118739,10.968406855055447,0.6222290213468638,60.23384023979362,0.6440333748097931,0
