epoch,train_loss,train_rmse,train_r2,train_mape,val_loss,val_rmse,val_r2,val_mape,best_val_r2,is_best
1,139.88518546529016,11.827306760595938,0.1974174893662023,30.082681798098122,83.3768449676147,9.131092381746583,0.7382029729530346,45.91244738662062,0.7382029729530346,1
2,33.00400544587417,5.74491126412037,0.8106704449800631,15.435871992678178,92.34569649715924,9.609666900095357,0.7100414595367803,57.86611313069675,0.7382029729530346,0
3,31.519290664392425,5.614204366135622,0.8191607437586114,15.344426178691657,95.0439795515613,9.74905033537217,0.701569049277867,61.74563042681346,0.7382029729530346,0
4,30.47246977768701,5.520187475371161,0.8251660767895037,15.32343810957112,97.9218303767046,9.895546275259301,0.6925328054567631,63.86097316491056,0.7382029729530346,0
5,29.713780791989983,5.451034835341819,0.82953412582051,15.305518196533285,103.44785253171847,10.170931887690008,0.6751815205632936,66.96366978599137,0.7382029729530346,0
6,29.04516602915432,5.3893567376230695,0.8333557951334069,15.25072247155446,102.0025085106309,10.099629417561946,0.6797197827983843,65.68892078733482,0.7382029729530346,0
7,28.381057466137854,5.3273874832822985,0.8371654529377562,15.186108527200556,101.81376360913028,10.090280790606291,0.6803124371188072,65.61843068212994,0.7382029729530346,0
8,27.858291807621345,5.278095474219836,0.8401783651225914,15.13817748364435,106.72641918069795,10.33084805477388,0.6648870698975695,67.53557149367604,0.7382029729530346,0
9,27.508724393632196,5.244876010896494,0.8422142787310347,15.114827821316261,106.74117225577658,10.331562345803835,0.6648407278288699,67.20975974440016,0.7382029729530346,0
10,27.142096806149073,5.209807757200065,0.844274526629226,15.055648292743806,111.25923995621005,10.547949808842464,0.6506543448654115,68.6647872963334,0.7382029729530346,0
11,26.82523665187075,5.17930850728415,0.8461208184481805,15.01520172220092,110.22438373458061,10.49878036822854,0.6539037146514155,67.1209484952499,0.7382029729530346,0
