epoch,train_loss,train_rmse,train_r2,train_mape,val_loss,val_rmse,val_r2,val_mape,best_val_r2,is_best
1,144.36736977910346,12.015297357405863,0.17175622103271082,30.271536397135417,103.97641143175555,10.196882631378044,0.6735218446121605,64.73325994020722,0.6735218446121605,1
2,32.699947261430296,5.71838676651867,0.8123985514151852,15.62378006340873,102.55695636026084,10.127041062153944,0.6779788261115314,66.5391008273186,0.6779788261115314,1
3,31.812558744163063,5.640262296103596,0.8174895491535461,15.456734574659484,102.69625273787437,10.133915931170982,0.6775414614699358,67.32645284291024,0.6779788261115314,0
4,31.381793998777155,5.601945550483375,0.8199608713053422,15.409064989988035,108.10360560226388,10.397288367088132,0.660562777213991,70.49431887017941,0.6779788261115314,0
5,31.075924311460305,5.574578395762521,0.8217156628631895,15.371732085727864,108.23873937540631,10.403784845808586,0.660138467426375,69.29272028120347,0.6779788261115314,0
6,30.79587207169191,5.5494028517594,0.8233223386462606,15.351407319841185,108.60768586653157,10.421501374829072,0.658979986451529,70.44843035866917,0.6779788261115314,0
7,30.598667416860145,5.531606216584887,0.8244537130365628,15.305195108437806,105.12119324871874,10.252862925985179,0.6699273124366594,68.02931995469314,0.6779788261115314,0
8,30.413696934417388,5.51486146117723,0.8255148986906296,15.270021666118971,111.79106251197017,10.57312929328017,0.6489844363795341,71.67633615058092,0.6779788261115314,0
9,30.296788934821706,5.50425190444695,0.8261856059801339,15.251808038784645,112.27131379844272,10.595815820125377,0.6474764878528364,71.18295802705872,0.6779788261115314,0
10,30.19503953146281,5.495001324940211,0.8267693484304566,15.24665718020144,112.02149375615494,10.584020784797241,0.6482608942707748,71.50705084991131,0.6779788261115314,0
