epoch,train_loss,train_accuracy,train_f1_macro,val_loss,val_accuracy,val_f1_macro,best_val_f1_macro,is_best
1,1.8042266928129915,0.16109887045642074,0.15418681871497056,1.8015905374135726,0.15797387118881584,0.15093954521379352,0.15093954521379352,1
2,1.8035222842348568,0.16220720179073866,0.155190789917415,1.800850517474688,0.1627742411490874,0.1563816903524794,0.1563816903524794,1
3,1.8028292114404456,0.16338455162913493,0.1561995889974861,1.8001718212906113,0.16714803553671942,0.16066789356474934,0.16066789356474934,1
4,1.8021478258422339,0.1645702775283381,0.157157066213157,1.7995679391245556,0.1750036889950789,0.16682410541019127,0.16682410541019127,1
5,1.801471907653051,0.1658370126388554,0.1581301922979728,1.7990061648381062,0.17802287278763293,0.1681459315286226,0.1681459315286226,1
6,1.8008157764578545,0.16708411135826007,0.15902347997124838,1.7984525930677724,0.18052571269822193,0.16854249493859877,0.16854249493859877,1
7,1.8001526435378128,0.1683885806354073,0.15989127957873178,1.797894252671136,0.1843103540904894,0.1710659946040885,0.1710659946040885,1
8,1.799506657526595,0.16968353893232332,0.1606823157960793,1.7973281644348404,0.18623263307303897,0.1724266993521201,0.1724266993521201,1
9,1.7988566369000374,0.17096187205610702,0.16139594667637716,1.7967489305724444,0.1867987949630016,0.17240992204382413,0.1724266993521201,0
10,1.7982191159623218,0.1722179815787259,0.1620202981207898,1.7961514039426787,0.18694104206865583,0.17177130408797994,0.1724266993521201,0
11,1.7975711824452076,0.17346030280361152,0.16258429836162935,1.7955415006886182,0.1867080173891367,0.1707163746011903,0.1724266993521201,0
12,1.7969372531668475,0.17462339040327707,0.1630072704557743,1.7949180730387695,0.18611111288694315,0.16935372037849375,0.1724266993521201,0
13,1.7962917625054322,0.17578588134507975,0.16339533364863795,1.7942802564710634,0.18537129534208255,0.167790495236593,0.1724266993521201,0
14,1.795650239631746,0.1768648935044423,0.16366680939935113,1.7936273535602114,0.18467271557677462,0.16631999711968648,0.1724266993521201,0
15,1.7950147708297504,0.17788642423772177,0.16384086883769655,1.7929591179912925,0.1840782469241879,0.16501148270239968,0.1724266993521201,0
16,1.794368193227259,0.17887347999505204,0.1639729214008211,1.7922745629762993,0.18362662028098684,0.16389772636596922,0.1724266993521201,0
17,1.7937086796202144,0.1798046699573067,0.16402018223627915,1.7915749598262656,0.1831757750038808,0.16281626757727724,0.1724266993521201,0
18,1.7930420683382,0.1806902050140114,0.16401027153155545,1.7908586548943806,0.18244811302929384,0.16132876437512095,0.1724266993521201,0
19,1.7923636769811393,0.18153402987764672,0.16395438608490967,1.7901244117663457,0.18192653340254816,0.1600621845164426,0.1724266993521201,0
20,1.7916817925248272,0.18234225330914067,0.16385738375984477,1.7893710396228693,0.18167762094576362,0.15904984295798513,0.1724266993521201,0
21,1.790988051867048,0.18314138384406908,0.16375287287037404,1.7885978435858703,0.18167817145369422,0.1582570512134699,0.1724266993521201,0
22,1.7902697204815152,0.1839125137756029,0.16363094499084024,1.7878026768692539,0.1815848070844996,0.15741672226471198,0.1724266993521201,0
23,1.7895331057900081,0.18473586523447114,0.16356809517783222,1.786984090366934,0.18160709377652798,0.15678151935594054,0.1724266993521201,0
24,1.7887849384558419,0.18554718536258957,0.16350575748019386,1.7861411011117136,0.181648923500092,0.15633130038893941,0.1724266993521201,0
25,1.7880075266550612,0.18642674114581737,0.1635340350942739,1.7852723608669052,0.18179786253279487,0.1560700125013181,0.1724266993521201,0
26,1.7871972314816142,0.18739415374144935,0.16365987334491527,1.784374678491527,0.18219137211295883,0.1561748510364152,0.1724266993521201,0
