epoch,train_loss,train_rmse,train_r2,train_mape,val_loss,val_rmse,val_r2,val_mape,best_val_r2,is_best
1,568.8491513699512,23.850558756462775,-2.263519798303521,79.46894440094667,480.6031526290521,21.922663085256165,-0.5090579098004848,69.97231071647235,-0.5090579098004848,1
2,136.65990120086153,11.690162564120008,0.215974411728175,36.70110264324863,151.49286091769045,12.308243418450225,0.52432378046922,61.11057580090593,0.52432378046922,1
3,41.5450200333274,6.445542660650424,0.7616538669383868,16.392765416127528,129.90960334060364,11.397789343844076,0.5920935815896964,75.83448202197565,0.5920935815896964,1
4,35.2953077680951,5.940985414268564,0.7975088213891186,15.785084437040348,143.32862793972282,11.97199338137829,0.5499588527252715,83.78240658132405,0.5920935815896964,0
5,34.217444269218156,5.849567866053889,0.8036925851609726,15.691851280429987,141.96639700999611,11.914965373810704,0.5542361392668069,83.86946062995297,0.5920935815896964,0
6,33.57547021605612,5.794434412768393,0.807375626666312,15.621997693319361,138.7969788372885,11.781212569795176,0.5641879128095189,82.13464877986208,0.5920935815896964,0
7,33.233014374642565,5.764808280577483,0.8093403141316152,15.562046060878165,139.08136160926145,11.793276190342992,0.5632949379364784,82.44075449020748,0.5920935815896964,0
8,33.0172359790469,5.746062645286425,0.8105782481095826,15.53139304378579,135.25762860983556,11.630031114880317,0.5753011937423651,80.57797115320052,0.5920935815896964,0
9,32.87821843011634,5.733953112086572,0.8113758001350888,15.491281767041723,136.5000293544575,11.683322761046968,0.571400128814195,81.15813852267969,0.5920935815896964,0
10,32.804661791049654,5.727535412624645,0.8117977973019542,15.471531201823401,132.03778167446762,11.490769401744737,0.5854112573287212,79.05245015412584,0.5920935815896964,0
11,32.72018039881624,5.720155624706398,0.8122824726343356,15.441576950360021,130.91143727583548,11.441653522823447,0.588947899731459,78.54289005205483,0.5920935815896964,0
12,32.63924360694743,5.7130765363017355,0.8127468119896981,15.418559804348641,128.923600882713,11.354452943811278,0.5951895485861145,77.41870639870044,0.5951895485861145,1
13,32.48911904943246,5.699922711324762,0.813608085288596,15.379894180143648,127.28455883163551,11.282045835097001,0.6003360221678742,76.46369122185777,0.6003360221678742,1
14,32.375234099970704,5.6899239197152065,0.8142614482773183,15.345608605139034,130.91296823738932,11.441720286212448,0.5889431026431216,78.04778296368738,0.6003360221678742,0
15,32.276803860419854,5.681267812522428,0.8148261482206414,15.330764044953202,131.62657865163172,11.472862720875924,0.5867024021617026,78.77514961092686,0.6003360221678742,0
16,32.19182639872934,5.673784142361125,0.8153136687400331,15.31043366557814,131.1935011836194,11.453973169742254,0.5880622335055982,78.8282215895304,0.6003360221678742,0
17,32.14913244956179,5.670020506639957,0.8155586063392328,15.316505653415419,130.41073117423417,11.419751878513837,0.5905200676637024,78.54869278383875,0.6003360221678742,0
18,32.071067880049064,5.6631323334060415,0.816006468058084,15.293671823376476,130.86301776116605,11.439537425677367,0.5890999312081597,78.83772921689595,0.6003360221678742,0
19,32.04508472067477,5.660837792819119,0.8161555357733046,15.301316369703075,126.98910365422903,11.268943935668975,0.6012637469465871,76.7361802877294,0.6012637469465871,1
20,31.95758587105319,5.653104092628823,0.8166575203935726,15.27701707078185,130.94850752861274,11.443273442719256,0.5888314972182276,79.15758650485276,0.6012637469465871,0
21,31.90298256792751,5.648272528690239,0.8169707827534448,15.282325073347291,128.384877642526,11.33070524631244,0.596881089891773,78.13375306553654,0.6012637469465871,0
22,31.804639217609328,5.639560199676165,0.8175349839058274,15.271123910730863,129.69867327869557,11.388532618121166,0.592755875729471,78.7102133406384,0.6012637469465871,0
23,31.74909782911546,5.6346337792631775,0.8178536281733735,15.27790459353876,125.78170042598812,11.215243844001911,0.6050549017457596,76.96648264640434,0.6050549017457596,1
24,31.688710078248807,5.629272603289927,0.8182000763107764,15.26426356572046,128.61505040070531,11.340857514214878,0.596158380308055,78.15395947963457,0.6050549017457596,0
25,31.664555913428586,5.627126795129482,0.8183386495990908,15.261427809198274,129.15884320945253,11.36480741552681,0.5944508939607929,78.25569207263324,0.6050549017457596,0
26,31.624774202762318,5.623590877797274,0.818566878934392,15.260684108547435,126.08054963352392,11.228559420415728,0.6041165282960459,76.95340197859316,0.6050549017457596,0
27,31.600603630543095,5.621441417502791,0.8187055478981213,15.256594532619353,126.28302114365205,11.237571906861417,0.6034807697528811,77.02703268102154,0.6050549017457596,0
28,31.57849947512703,5.619475024840603,0.8188323601166534,15.25246127728584,129.50084472693229,11.37984397630708,0.593377035394536,78.37628405588792,0.6050549017457596,0
29,31.556223298027998,5.617492626498012,0.8189601596277788,15.242345870393633,126.24951569770566,11.236080886963666,0.6035859844460794,76.81741836139162,0.6050549017457596,0
30,31.55033328821309,5.616968328089118,0.8189939520960637,15.247930972838862,126.15124357857214,11.231706934947576,0.603894554385503,76.84625605748555,0.6050549017457596,0
31,31.53436989472442,5.615547169440364,0.8190855338010978,15.23678063563057,131.671726433445,11.47483006607459,0.5865606469993043,79.27257322973885,0.6050549017457596,0
32,31.509601963881256,5.61334142958439,0.8192276292602884,15.239178259445262,129.91386911776328,11.397976479842253,0.5920801869569094,77.87937022932198,0.6050549017457596,0
33,31.514670994055113,5.613792926303654,0.8191985480380845,15.238679435917815,127.75029292612098,11.30266768574229,0.598873637886997,77.3326333675722,0.6050549017457596,0
34,31.501585603905514,5.612627344185274,0.8192736192295114,15.235858135030483,128.8908832754593,11.353011832851694,0.5952922994204852,77.98759638003544,0.6050549017457596,0
35,31.482569074471503,5.610932996541122,0.8193827186151189,15.228857118311163,128.06096581117276,11.316402619606587,0.5978981528546521,77.56313981890159,0.6050549017457596,0
36,31.47768007436918,5.6104973016141635,0.8194107677748325,15.22456731387404,129.14823387238323,11.36434037943406,0.5944842253092553,77.8640756749895,0.6050549017457596,0
37,31.452592470334025,5.6082610881185335,0.8195546964060163,15.225214044310722,127.12533184019128,11.274986968211522,0.600835983308571,77.09254535936088,0.6050549017457596,0
