epoch,train_loss,train_accuracy,train_f1_macro,val_loss,val_accuracy,val_f1_macro,best_val_f1_macro,is_best
1,1.8175131432979037,0.16500230356593115,0.15538302414305877,1.7967784830138214,0.16989769242229266,0.159196749896432,0.159196749896432,1
2,1.8149157697971947,0.1659844644351673,0.15645129534513227,1.7934003930825453,0.17292397066382306,0.1630573807084961,0.1630573807084961,1
3,1.8117373373104617,0.1672428491661006,0.15779717260169157,1.7898380461751227,0.17515145597863924,0.1658444462540706,0.1658444462540706,1
4,1.8084201554522064,0.1687166065169103,0.15933217320012605,1.7862419254249997,0.1779921183365218,0.1690300076759277,0.1690300076759277,1
5,1.8051123813231527,0.17029656125529474,0.16093019332393657,1.7826085749514762,0.18142062253378366,0.172459732260876,0.172459732260876,1
6,1.8017931527637114,0.17201150372550034,0.16260721194357008,1.7789198911597586,0.18557634178790391,0.17636261808302547,0.17636261808302547,1
7,1.7984127619755772,0.17387308643697846,0.16439559806316303,1.7751717024888747,0.1906059124693811,0.181089229475801,0.181089229475801,1
8,1.7949827480393823,0.17581320811117257,0.16621317468720645,1.7713399161810208,0.1948771851139625,0.18469966813514166,0.18469966813514166,1
9,1.791490688871483,0.178019273314927,0.16826600801240027,1.7674101265067728,0.19896532212030368,0.18825979364151793,0.18825979364151793,1
10,1.78792439202144,0.18037296178710532,0.17043663647110185,1.7633688201082398,0.20210414075727728,0.1908413345325175,0.1908413345325175,1
11,1.7842788005108166,0.18307591422269537,0.17293107673399283,1.7591782972174153,0.204546981222873,0.19263271041323976,0.19263271041323976,1
12,1.7805040885454668,0.18610696931260623,0.17574046542777394,1.7547765440411038,0.20735592722062587,0.19470206478269508,0.19470206478269508,1
13,1.7765545269856624,0.18949041679484935,0.17887002270097277,1.7500970679470615,0.21049894866008026,0.19707241237621367,0.19707241237621367,1
14,1.7724050927531059,0.19322417556203028,0.18229490583430066,1.7450737413178143,0.21346600290327228,0.1992621045198199,0.1992621045198199,1
15,1.767985270834901,0.19722700121182038,0.18594697573236246,1.739615572398884,0.21658093067994666,0.20165614819885458,0.20165614819885458,1
16,1.7632238983331363,0.2013744062989754,0.18967944466220193,1.7335834981199683,0.2201496841718244,0.20453379987126,0.20453379987126,1
17,1.7580665350445708,0.20559437097199126,0.19339873016953907,1.7268449268449746,0.22432019610678897,0.20789613763254322,0.20789613763254322,1
18,1.7523884364079187,0.20987491617367093,0.1970710981226858,1.7192568953050846,0.22940540952533572,0.21189283722243685,0.21189283722243685,1
19,1.7461068348212816,0.21435137141119628,0.2007953389055775,1.7106810375156565,0.23581592047151703,0.21682835168193573,0.21682835168193573,1
20,1.7391435897117329,0.21924181812797086,0.20468300882158408,1.700972129221995,0.24261150283598007,0.22190524866971312,0.22190524866971312,1
21,1.7313932022170835,0.224901773761333,0.20896600490339678,1.6899716102669382,0.2495852366701075,0.22691753675616738,0.22691753675616738,1
22,1.7226045219051722,0.23167590353493991,0.2138981141209917,1.6775515267991612,0.2575927237673855,0.23255265522447394,0.23255265522447394,1
23,1.712769156267278,0.23932490886170857,0.21916147109748788,1.663541359099907,0.2665821749462586,0.2385942183384187,0.2385942183384187,1
24,1.7017097926974685,0.24802054877996618,0.22484255236220313,1.6477931654691016,0.277818213473195,0.24593414958365237,0.24593414958365237,1
25,1.6892570084877045,0.25892755649594085,0.2315633714471245,1.6301890100509013,0.2941698558242224,0.25658203149562286,0.25658203149562286,1
26,1.6753286000960037,0.2717545059122129,0.23897350193522163,1.6106162478781154,0.31050427852395873,0.2668062185575475,0.2668062185575475,1
27,1.6598083105071748,0.28639458546073265,0.2470335356856681,1.5890750663402753,0.3255498792860416,0.27566274068991004,0.27566274068991004,1
28,1.6425246109015001,0.3017364668733183,0.2551861389857922,1.5655801567936216,0.33995238023528307,0.2833635514000751,0.2833635514000751,1
29,1.6235622086528847,0.3172020371273349,0.2630607493050094,1.5403459213058492,0.3545721779116613,0.2906503380154623,0.2906503380154623,1
30,1.6029749817490966,0.33196893394620625,0.2700238102317385,1.5137291901301795,0.3689378125878741,0.2975214251353415,0.2975214251353415,1
31,1.5808619217589157,0.3463330586542286,0.27610345258976904,1.486293365218361,0.38903928410385974,0.3077998013720046,0.3077998013720046,1
32,1.5576658124158747,0.36327169763246187,0.2830756651457623,1.4587883090021943,0.4151364618000534,0.32134212838069887,0.32134212838069887,1
