epoch,train_loss,train_accuracy,train_f1_macro,val_loss,val_accuracy,val_f1_macro,best_val_f1_macro,is_best
15,0.7613103420149284,0.7037630314308868,0.6745222046982492,0.8077545079410585,0.6653922141698895,0.5626171535610025,0.5628410988970773,0
16,0.7491848001047938,0.710925483374116,0.6826948660772747,0.8302053441094537,0.6657084513788081,0.5611307958412872,0.5628410988970773,0
17,0.7372984361502887,0.717713604869026,0.6903895237035558,0.853014735202504,0.6659135895759511,0.5596442968984916,0.5628410988970773,0
18,0.725201950381584,0.7247582283097009,0.6984367180917932,0.8835617232526469,0.6661277963553486,0.5580411659136011,0.5628410988970773,0
19,0.7129236017613693,0.7320649817454854,0.7066014718990452,0.9151396608760214,0.6667745484627403,0.557529977501646,0.5628410988970773,0
20,0.7007236846231395,0.7392189179845781,0.7145956201239217,0.9576348383457233,0.6665161471434534,0.5561991012124475,0.5628410988970773,0
21,0.6886148889414405,0.7465507945248441,0.7227101788682871,0.9940926120576695,0.6656002173760477,0.5548059030172696,0.5628410988970773,0
22,0.6762273566482508,0.754099499071448,0.731059434062189,1.0439169322833037,0.6623712693439016,0.5513122372212491,0.5628410988970773,0
23,0.6637386374706649,0.761874327638526,0.7396020753785929,1.0981062584453158,0.6574079667944982,0.5466117122025536,0.5628410988970773,0
24,0.6512821186220088,0.7695462407643288,0.7479946342420618,1.155981195023936,0.6503361359988051,0.5405179736729157,0.5628410988970773,0
