epoch,train_loss,train_rmse,train_r2,train_mape,val_loss,val_rmse,val_r2,val_mape,best_val_r2,is_best
1,1139.895655906909,33.762341349296,-4.138530587292594,97.48062279673526,993.432779918769,31.518769029786675,-3.0475180468651732,84.00988776224152,-3.0475180468651732,1
2,361.5765160213507,19.015165644248135,-0.6299491624172397,40.195912950345594,125.41491221561814,11.19887998565429,0.489025203462655,21.8141360547471,0.489025203462655,1
3,102.8644183920116,10.142209854714588,0.5362979478137211,19.672749367229898,115.73831303550043,10.75817442085375,0.5284503131973959,23.520497656851482,0.5284503131973959,1
4,92.82749251124926,9.634702653256868,0.5815433585018758,18.20573220789933,121.85070668523838,11.038600841366323,0.5035467509766698,23.184234975447975,0.5284503131973959,0
5,87.55726464436557,9.357204013238432,0.6053009964430137,17.108371581203098,116.65743178009646,10.800807186004315,0.5247055699854664,22.35036797897427,0.5284503131973959,0
6,83.54485356174642,9.140287510969435,0.6233885263857013,15.70752960761296,111.91919040406673,10.57918669927198,0.5440104799037735,21.406655497848636,0.5440104799037735,1
7,80.24488803165225,8.957951233519774,0.6382644256981107,14.536488628918143,107.9231486170203,10.388606824313525,0.5602914420820464,20.479889878557366,0.5602914420820464,1
8,77.4115262356993,8.798382139608098,0.6510369254346016,13.50649306042732,100.51799450631128,10.02586639670521,0.5904620761076396,18.31403838071896,0.5904620761076396,1
9,74.79368302854559,8.64833422555247,0.6628378897245246,12.724306292518511,121.70078466683199,11.031807997111784,0.5041575696900856,17.79140038293218,0.5904620761076396,0
10,73.20068449072885,8.555739972508771,0.6700189599309863,12.38374437755737,137.7511096396897,11.736742008555547,0.43876413674227654,16.060892401528733,0.5904620761076396,0
11,72.20329410432366,8.497252272846262,0.6745150910561157,12.07765506065856,151.50816509170315,12.308865483949683,0.3827141105115841,14.821859125704622,0.5904620761076396,0
12,71.41125280001043,8.450517993272102,0.6780855328192368,11.777030188755273,169.1101228555499,13.004234958972528,0.31099890237960315,15.757003953537001,0.5904620761076396,0
13,70.53305873326339,8.39839630066384,0.68204433923051,11.227590191107849,209.78820799688214,14.484067575264545,0.14526520638757878,16.996952001768516,0.5904620761076396,0
14,69.72750352293323,8.35029973664886,0.6856756957218484,10.77844282185249,207.25091189846268,14.39621184156482,0.15560285578909716,17.970708801737228,0.5904620761076396,0
15,69.08199548638369,8.311558041322158,0.6885855810694305,10.454222005626974,209.63786191311812,14.478876676466129,0.14587774795952035,19.666139319753086,0.5904620761076396,0
16,68.58200404008018,8.281425352572409,0.6908394891333283,10.223838734858996,187.57210488305734,13.695696758308458,0.23577971433991407,20.710644383418455,0.5904620761076396,0
17,68.15949070106007,8.255876266583906,0.6927441332897131,10.046493113998567,173.79316809799064,13.183063844051958,0.2919188891730473,21.750399483268346,0.5904620761076396,0
18,67.80592972983678,8.234435699964843,0.6943379521562507,9.923497215773628,157.26109348942012,12.540378669033434,0.3592751033615339,22.27675253084532,0.5904620761076396,0
19,67.49862797989958,8.215755012673984,0.6957232323374551,9.847077840825522,183.162607427996,13.533758214109938,0.2537452213336939,23.105183410876325,0.5904620761076396,0
20,67.25422751050907,8.200867599891753,0.6968249666567794,9.755663494792543,204.6109466334127,14.304228503846595,0.1663587871692188,22.824785648868907,0.5904620761076396,0
21,67.05228411425567,8.188546020154524,0.6977353066878013,9.65223658153692,209.82105720760487,14.485201520918208,0.14513136819067163,22.401619841390396,0.5904620761076396,0
22,66.8853691871586,8.178347739014749,0.6984877383748478,9.584951660472159,251.53252214142108,15.859777105944563,-0.024812602081251134,21.91537556599011,0.5904620761076396,0
23,66.72811691751015,8.168728069790966,0.699196620537861,9.530931507374698,273.3788603206077,16.534172800084242,-0.11382059200502459,21.422347150312632,0.5904620761076396,0
