id,created_at,updated_at,s_node_id,e_node_id,length,street_id,max_velocity,street_level,name,type,type_bus_station,type_car,type_cinema,type_clothes,type_company,type_convenience,type_fuel,type_government,type_house,type_marketplace,type_motorway,type_motorway_link,type_pitch,type_primary,type_primary_link,type_residential,type_school,type_secondary,type_secondary_link,type_tertiary,type_tertiary_link,type_trunk,type_trunk_link,type_unclassified,type_university
1294,2020-10-18T13:26:59.809Z,2020-10-18T13:26:59.809Z,3489,7257,0.086,141,,3,Nguyễn Hữu Trí,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,2020-10-18T13:26:59.811Z,2020-10-18T13:26:59.811Z,7257,5115,0.019,141,,3,Nguyễn Hữu Trí,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,2020-10-18T13:26:59.815Z,2020-10-18T13:26:59.815Z,9638,9639,0.07,141,,3,Nguyễn Hữu Trí,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,2020-10-18T13:26:59.819Z,2020-10-18T13:26:59.819Z,660,8980,0.075,141,,3,Nguyễn Hữu Trí,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,2020-10-18T13:26:59.822Z,2020-10-18T13:26:59.822Z,8980,8981,0.027,141,,3,Nguyễn Hữu Trí,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,2020-10-18T13:26:59.827Z,2020-10-18T13:26:59.827Z,944,8977,0.042,141,,3,Nguyễn Hữu Trí,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,2020-10-18T13:26:59.829Z,2020-10-18T13:26:59.829Z,8977,8978,0.014,141,,3,Nguyễn Hữu Trí,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,2020-10-18T13:26:59.834Z,2020-10-18T13:26:59.834Z,8979,8982,0.041,141,,3,Nguyễn Hữu Trí,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,2020-10-18T13:26:59.845Z,2020-10-18T13:26:59.845Z,9640,368,0.09,141,,3,Nguyễn Hữu Trí,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,2020-10-18T13:26:59.855Z,2020-10-18T13:26:59.855Z,60,5640,0.03,142,,4,Nguyễn Hậu,unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1304,2020-10-18T13:26:59.973Z,2020-10-18T13:26:59.973Z,4102,9692,0.022,143,,4,Số 12,unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1305,2020-10-18T13:27:00.006Z,2020-10-18T13:27:00.006Z,423,1090,0.044,143,,4,Số 12,unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1306,2020-10-18T13:27:00.027Z,2020-10-18T13:27:00.027Z,342,9666,0.007,143,,4,Số 12,unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1307,2020-10-18T13:27:00.072Z,2020-10-18T13:27:00.072Z,9665,9664,0.052,143,,4,Số 12,unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1308,2020-10-18T13:27:00.088Z,2020-10-18T13:27:00.088Z,741,281,0.068,143,,4,Số 12,unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1309,2020-10-18T13:27:00.090Z,2020-10-18T13:27:00.090Z,741,9683,0.034,143,,4,Số 12,unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1310,2020-10-18T13:27:00.095Z,2020-10-18T13:27:00.095Z,962,1100,0.041,144,,4,Đường Số 15,unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1311,2020-10-18T13:27:00.215Z,2020-10-18T13:27:00.215Z,10329,6402,0.103,145,,4,Nguyễn Sơn,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1312,2020-10-18T13:27:00.222Z,2020-10-18T13:27:00.222Z,10328,345,0.034,145,,4,Nguyễn Sơn,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1313,2020-10-18T13:27:00.227Z,2020-10-18T13:27:00.227Z,10327,4919,0.05,145,,4,Nguyễn Sơn,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1314,2020-10-18T13:27:00.233Z,2020-10-18T13:27:00.233Z,10300,10302,0.057,145,,4,Nguyễn Sơn,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1315,2020-10-18T13:27:01.408Z,2020-10-18T13:27:01.408Z,4226,10157,0.066,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1316,2020-10-18T13:27:01.412Z,2020-10-18T13:27:01.412Z,4226,4783,0.033,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1317,2020-10-18T13:27:01.416Z,2020-10-18T13:27:01.416Z,4783,4226,0.033,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1318,2020-10-18T13:27:01.419Z,2020-10-18T13:27:01.419Z,4783,5503,0.068,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1319,2020-10-18T13:27:01.423Z,2020-10-18T13:27:01.423Z,5503,4783,0.068,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1320,2020-10-18T13:27:01.425Z,2020-10-18T13:27:01.425Z,5503,1890,0.034,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1321,2020-10-18T13:27:01.428Z,2020-10-18T13:27:01.428Z,1890,5503,0.034,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1322,2020-10-18T13:27:01.431Z,2020-10-18T13:27:01.431Z,1890,7981,0.005,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1323,2020-10-18T13:27:01.434Z,2020-10-18T13:27:01.434Z,7981,1890,0.005,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1324,2020-10-18T13:27:01.437Z,2020-10-18T13:27:01.437Z,7981,4784,0.047,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1325,2020-10-18T13:27:01.441Z,2020-10-18T13:27:01.441Z,4784,7981,0.047,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1326,2020-10-18T13:27:01.444Z,2020-10-18T13:27:01.444Z,4784,672,0.05,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1327,2020-10-18T13:27:01.446Z,2020-10-18T13:27:01.446Z,672,4784,0.05,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1328,2020-10-18T13:27:01.450Z,2020-10-18T13:27:01.450Z,672,9470,0.03,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1329,2020-10-18T13:27:01.453Z,2020-10-18T13:27:01.453Z,9470,672,0.03,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1330,2020-10-18T13:27:01.455Z,2020-10-18T13:27:01.455Z,9470,210,0.059,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1331,2020-10-18T13:27:01.457Z,2020-10-18T13:27:01.457Z,210,9470,0.059,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1332,2020-10-18T13:27:01.459Z,2020-10-18T13:27:01.459Z,210,9472,0.007,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1333,2020-10-18T13:27:01.462Z,2020-10-18T13:27:01.462Z,9472,210,0.007,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1334,2020-10-18T13:27:01.464Z,2020-10-18T13:27:01.464Z,9472,9471,0.008,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1335,2020-10-18T13:27:01.466Z,2020-10-18T13:27:01.466Z,9471,9472,0.008,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1336,2020-10-18T13:27:01.468Z,2020-10-18T13:27:01.468Z,9471,1005,0.043,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1337,2020-10-18T13:27:01.470Z,2020-10-18T13:27:01.470Z,1005,9471,0.043,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1338,2020-10-18T13:27:01.473Z,2020-10-18T13:27:01.473Z,1005,5637,0.042,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1339,2020-10-18T13:27:01.477Z,2020-10-18T13:27:01.477Z,5637,1005,0.042,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1340,2020-10-18T13:27:01.480Z,2020-10-18T13:27:01.480Z,5637,7599,0.003,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1341,2020-10-18T13:27:01.483Z,2020-10-18T13:27:01.483Z,7599,5637,0.003,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1342,2020-10-18T13:27:01.486Z,2020-10-18T13:27:01.486Z,7599,5638,0.029,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1343,2020-10-18T13:27:01.488Z,2020-10-18T13:27:01.488Z,5638,7599,0.029,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1344,2020-10-18T13:27:01.491Z,2020-10-18T13:27:01.491Z,5638,1107,0.017,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1345,2020-10-18T13:27:01.495Z,2020-10-18T13:27:01.495Z,1107,5638,0.017,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1346,2020-10-18T13:27:01.501Z,2020-10-18T13:27:01.501Z,1107,4227,0.036,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1347,2020-10-18T13:27:01.504Z,2020-10-18T13:27:01.504Z,4227,1107,0.036,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1348,2020-10-18T13:27:01.507Z,2020-10-18T13:27:01.507Z,4227,2272,0.077,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1349,2020-10-18T13:27:01.509Z,2020-10-18T13:27:01.509Z,2272,4227,0.077,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1350,2020-10-18T13:27:01.512Z,2020-10-18T13:27:01.512Z,2272,2274,0.036,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1351,2020-10-18T13:27:01.515Z,2020-10-18T13:27:01.515Z,2274,2272,0.036,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1352,2020-10-18T13:27:01.517Z,2020-10-18T13:27:01.517Z,2274,6896,0.003,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1353,2020-10-18T13:27:01.519Z,2020-10-18T13:27:01.519Z,6896,2274,0.003,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1354,2020-10-18T13:27:01.522Z,2020-10-18T13:27:01.522Z,6896,2275,0.03,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1355,2020-10-18T13:27:01.525Z,2020-10-18T13:27:01.525Z,2275,6896,0.03,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1356,2020-10-18T13:27:01.527Z,2020-10-18T13:27:01.527Z,2275,2273,0.035,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1357,2020-10-18T13:27:01.529Z,2020-10-18T13:27:01.529Z,2273,2275,0.035,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1358,2020-10-18T13:27:01.531Z,2020-10-18T13:27:01.531Z,2273,4785,0.019,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1359,2020-10-18T13:27:01.533Z,2020-10-18T13:27:01.533Z,4785,2273,0.019,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1360,2020-10-18T13:27:01.536Z,2020-10-18T13:27:01.536Z,4785,2271,0.018,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1361,2020-10-18T13:27:01.539Z,2020-10-18T13:27:01.539Z,2271,4785,0.018,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1362,2020-10-18T13:27:01.542Z,2020-10-18T13:27:01.542Z,2271,2360,0.07,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1363,2020-10-18T13:27:01.545Z,2020-10-18T13:27:01.545Z,2360,2271,0.07,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1364,2020-10-18T13:27:01.547Z,2020-10-18T13:27:01.547Z,2360,7598,0.116,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1365,2020-10-18T13:27:01.549Z,2020-10-18T13:27:01.549Z,7598,2360,0.116,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1366,2020-10-18T13:27:01.552Z,2020-10-18T13:27:01.552Z,7598,7597,0.014,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1367,2020-10-18T13:27:01.555Z,2020-10-18T13:27:01.555Z,7597,7598,0.014,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1368,2020-10-18T13:27:01.559Z,2020-10-18T13:27:01.559Z,7597,4786,0.011,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1369,2020-10-18T13:27:01.562Z,2020-10-18T13:27:01.562Z,4786,7597,0.011,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1370,2020-10-18T13:27:01.566Z,2020-10-18T13:27:01.566Z,4786,2276,0.019,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1371,2020-10-18T13:27:01.569Z,2020-10-18T13:27:01.569Z,2276,4786,0.019,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1372,2020-10-18T13:27:01.572Z,2020-10-18T13:27:01.572Z,2276,5143,0.043,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1373,2020-10-18T13:27:01.578Z,2020-10-18T13:27:01.578Z,5143,2276,0.043,146,,4,Sư Vạn Hạnh,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1374,2020-10-18T13:27:01.581Z,2020-10-18T13:27:01.581Z,8172,563,0.021,147,,2,Phan Thúc Duyện,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
