_id,long,lat,in_segments
366372248,106.5963195,10.7676845,yes
366372250,106.6186286,10.8703143,yes
366372283,106.6556852,10.7507611,yes
366372316,106.7638858,10.7869451,yes
366372322,106.7660334,10.8565003,yes
366372327,106.6376063,10.8401158,yes
366372332,106.6238545,10.7131467,yes
366372336,106.768582,10.8288555,yes
366372346,106.6555047,10.8372113,yes
366372358,106.6508608,10.7322927,yes
366372360,106.6563495,10.7992953,yes
366372371,106.7174357,10.6930361,yes
366372384,106.7750639,10.8700479,yes
366372400,106.6414928,10.7915105,yes
366372405,106.6940276,10.7516447,yes
366372448,106.6717837,10.7666755,yes
366372469,106.7254587,10.8119038,yes
366372479,106.7120102,10.809094,yes
366372495,106.5969845,10.8797098,yes
366372500,106.6558902,10.7640087,yes
366372518,106.5890459,10.8641018,yes
366372531,106.6741418,10.8091082,yes
366372535,106.6003292,10.8512602,yes
366372553,106.6073549,10.8813287,yes
366372563,106.7478702,10.8510037,yes
366372569,106.847823,10.8450092,yes
366372581,106.6343618,10.7753701,yes
366372609,106.6071191,10.7763394,yes
366372653,106.7474904,10.8805721,yes
366372662,106.6137279,10.8829136,yes
366372663,106.5726944,10.8181083,yes
366372665,106.7293439,10.8501006,yes
366372666,106.6088112,10.836786,yes
366372671,106.6462637,10.8765313,yes
366372686,106.6078238,10.8827767,yes
366372692,106.603894,10.7653165,yes
366372847,106.7873905,10.8620335,yes
366372854,106.7374245,10.7060189,yes
366372862,106.7681372,10.7838245,yes
366372877,106.6237889,10.7959072,yes
366372879,106.7753281,10.878948,yes
366372898,106.7430358,10.7731262,yes
366372910,106.5916063,10.7219134,yes
366372968,106.742183,10.6889968,yes
366372974,106.5635838,10.8657132,yes
366372976,106.5985853,10.7508666,yes
366373000,106.61845,10.8807304,yes
366373001,106.6024758,10.8777835,yes
366373003,106.7437154,10.8330674,yes
366373024,106.7885125,10.8711848,yes
366373030,106.663901,10.7438037,yes
366373088,106.7208185,10.8829284,yes
366373102,106.6099872,10.8484098,yes
366373106,106.5721806,10.8181056,yes
366373152,106.6794096,10.8150014,yes
366373217,106.6310051,10.7455198,yes
366373264,106.7260622,10.8199997,yes
366373311,106.5845023,10.8832365,yes
366373335,106.7506191,10.8461068,yes
366373362,106.6875652,10.7985705,yes
366373457,106.5814081,10.7301517,yes
366373517,106.7673177,10.8817025,yes
366373553,106.7298493,10.8521891,yes
366373568,106.6615239,10.8072972,yes
366373616,106.6332514,10.7299692,yes
366373630,106.6238907,10.7882178,yes
366373639,106.8018107,10.8472499,yes
366373656,106.6465703,10.7839027,yes
366373660,106.6301896,10.7428844,yes
366373663,106.5982783,10.8409407,yes
366373684,106.730999,10.7954565,yes
366373698,106.7340094,10.8668788,yes
366373722,106.5635913,10.8555839,yes
366373742,106.6283836,10.7929889,yes
366373778,106.5992417,10.8373055,yes
366373816,106.7032127,10.835077,yes
366373916,106.5414613,10.8825775,yes
366373918,106.7433375,10.8702174,yes
366373925,106.619685,10.7189464,yes
366373927,106.605479,10.7918215,yes
366373956,106.5692013,10.6925507,yes
366373991,106.6469352,10.7963124,yes
366374009,106.6886115,10.8166398,yes
366374016,106.8477108,10.845155,yes
366374071,106.5696951,10.6927452,yes
366374202,106.5531338,10.7119461,yes
366374275,106.7695447,10.7811987,yes
366374288,106.6045553,10.7627552,yes
366374297,106.6494144,10.7478943,yes
366374308,106.5509665,10.8317667,yes
366374423,106.5404149,10.7489285,yes
366374440,106.5389732,10.7445167,yes
366374471,106.638543,10.7489214,yes
366374481,106.5610605,10.6875672,yes
366374482,106.7703155,10.7837547,yes
366374491,106.5813357,10.729561,yes
366374497,106.6442184,10.7599516,yes
366374517,106.7588363,10.8227968,yes
366374523,106.6801112,10.8658951,yes
366374527,106.602901,10.6850759,yes
366374529,106.646205,10.8756535,yes
366374577,106.6876922,10.7507611,yes
366374611,106.59711,10.7506096,yes
366374638,106.7508721,10.8543864,yes
366374651,106.5963954,10.8796296,yes
366374684,106.6188154,10.828607,yes
366374703,106.6524361,10.7634588,yes
366374763,106.5733108,10.8737641,yes
366374769,106.8242612,10.7952143,yes
366374786,106.6983326,10.7961525,yes
366374803,106.5814303,10.7131505,yes
366374860,106.7233174,10.8581707,yes
366374887,106.5732867,10.8312413,yes
366374900,106.6401923,10.7411038,yes
366374902,106.729375,10.8815098,yes
366374908,106.7440598,10.8622103,yes
366374965,106.5889537,10.8152638,yes
366374971,106.7686679,10.7838379,yes
366374997,106.5723884,10.8181061,yes
366375005,106.630696,10.8505493,yes
366375021,106.6118683,10.7329307,yes
366375026,106.6586093,10.7455844,yes
366375049,106.7548025,10.863281,yes
366375097,106.6158326,10.877154,yes
366375102,106.644665,10.8616447,yes
366375122,106.6506479,10.7954853,yes
366375135,106.6918953,10.8606472,yes
366375162,106.6225972,10.7782274,yes
366375167,106.6084078,10.8641317,yes
366375173,106.7060718,10.7923958,yes
366375185,106.8295225,10.8745346,yes
366375187,106.6528387,10.7362289,yes
366375189,106.6071157,10.8343998,yes
366375197,106.5897557,10.8152779,yes
366375206,106.6876787,10.8592432,yes
366375217,106.682563,10.8325304,yes
