id,tags.oneway,segment_id
252,yes,2066
252,yes,2067
252,yes,2068
253,no,2069
254,no,2070
254,no,2071
254,no,2072
255,yes,2073
255,yes,2074
255,yes,2075
255,yes,2076
255,yes,2077
255,yes,2078
255,yes,2079
255,yes,2080
255,yes,2081
255,yes,2082
256,yes,2083
257,no,2084
258,no,2085
258,no,2086
259,yes,2087
259,yes,2088
259,yes,2089
259,yes,2090
259,yes,2091
259,yes,2092
259,yes,2093
260,no,2094
260,no,2095
260,no,2096
261,no,2097
261,no,2098
261,no,2099
261,no,2100
261,no,2101
261,no,2102
261,no,2103
261,no,2104
261,no,2105
261,no,2106
262,no,2107
262,no,2108
262,no,2109
262,no,2110
262,no,2111
262,no,2112
262,no,2113
262,no,2114
262,no,2115
262,no,2116
262,no,2117
262,no,2118
262,no,2119
262,no,2120
262,no,2121
263,no,2122
263,no,2123
263,no,2124
263,no,2125
263,no,2126
263,no,2127
263,no,2128
263,no,2129
264,no,2130
264,no,2131
265,no,2132
265,no,2133
265,no,2134
265,no,2135
265,no,2136
265,no,2137
265,no,2138
266,yes,2139
266,yes,2140
266,yes,2141
266,yes,2142
267,no,2143
267,no,2144
267,no,2145
267,no,2146
267,no,2147
268,yes,2148
268,yes,2149
269,yes,2150
270,no,2151
270,no,2152
270,no,2153
270,no,2154
270,no,2155
271,yes,2156
272,yes,2157
272,yes,2158
273,no,2159
274,yes,2160
275,yes,2161
275,yes,2162
275,yes,2163
276,yes,2164
277,yes,2165
278,yes,2166
278,yes,2167
278,yes,2168
278,yes,2169
278,yes,2170
278,yes,2171
278,yes,2172
279,yes,2173
279,yes,2174
280,no,2175
280,no,2176
281,yes,2177
282,no,2178
282,no,2179
282,no,2180
282,no,2181
282,no,2182
282,no,2183
282,no,2184
282,no,2185
283,no,2186
283,no,2187
283,no,2188
283,no,2189
283,no,2190
284,no,2191
284,no,2192
285,yes,2193
285,yes,2194
285,yes,2195
285,yes,2196
285,yes,2197
285,yes,2198
285,yes,2199
285,yes,2200
285,yes,2201
285,yes,2202
285,yes,2203
285,yes,2204
285,yes,2205
285,yes,2206
285,yes,2207
285,yes,2208
285,yes,2209
285,yes,2210
285,yes,2211
285,yes,2212
285,yes,2213
285,yes,2214
285,yes,2215
285,yes,2216
286,yes,2217
286,yes,2218
286,yes,2219
286,yes,2220
286,yes,2221
286,yes,2222
286,yes,2223
286,yes,2224
287,yes,2225
288,yes,2226
288,yes,2227
288,yes,2228
288,yes,2229
288,yes,2230
288,yes,2231
288,yes,2232
288,yes,2233
288,yes,2234
288,yes,2235
289,yes,2236
289,yes,2237
289,yes,2238
289,yes,2239
289,yes,2240
289,yes,2241
290,no,2242
290,no,2243
290,no,2244
290,no,2245
290,no,2246
290,no,2247
290,no,2248
290,no,2249
290,no,2250
290,no,2251
290,no,2252
290,no,2253
290,no,2254
290,no,2255
290,no,2256
290,no,2257
290,no,2258
291,no,2259
291,no,2260
291,no,2261
291,no,2262
291,no,2263
291,no,2264
291,no,2265
291,no,2266
291,no,2267
291,no,2268
291,no,2269
291,no,2270
292,yes,2271
292,yes,2272
292,yes,2273
292,yes,2274
292,yes,2275
292,yes,2276
292,yes,2277
292,yes,2278
292,yes,2279
292,yes,2280
292,yes,2281
293,yes,2282
294,yes,2283
294,yes,2284
294,yes,2285
294,yes,2286
294,yes,2287
295,no,2288
295,no,2289
295,no,2290
295,no,2291
296,yes,2292
296,yes,2293
296,yes,2294
296,yes,2295
296,yes,2296
296,yes,2297
296,yes,2298
296,yes,2299
296,yes,2300
296,yes,2301
296,yes,2302
296,yes,2303
296,yes,2304
296,yes,2305
297,yes,2306
297,yes,2307
297,yes,2308
297,yes,2309
297,yes,2310
297,yes,2311
297,yes,2312
297,yes,2313
297,yes,2314
297,yes,2315
297,yes,2316
297,yes,2317
297,yes,2318
297,yes,2319
297,yes,2320
297,yes,2321
297,yes,2322
297,yes,2323
297,yes,2324
297,yes,2325
298,yes,2326
298,yes,2327
298,yes,2328
298,yes,2329
298,yes,2330
298,yes,2331
299,no,2332
299,no,2333
299,no,2334
299,no,2335
300,yes,2336
300,yes,2337
300,yes,2338
300,yes,2339
300,yes,2340
300,yes,2341
300,yes,2342
301,yes,2343
302,yes,2344
303,yes,2345
303,yes,2346
304,yes,2347
304,yes,2348
304,yes,2349
304,yes,2350
304,yes,2351
304,yes,2352
304,yes,2353
304,yes,2354
304,yes,2355
305,yes,2356
306,yes,2357
306,yes,2358
306,yes,2359
307,yes,2360
308,yes,2361
308,yes,2362
308,yes,2363
308,yes,2364
308,yes,2365
308,yes,2366
309,yes,2367
309,yes,2368
309,yes,2369
309,yes,2370
310,yes,2371
310,yes,2372
311,yes,2373
312,yes,2374
313,yes,2375
313,yes,2376
313,yes,2377
313,yes,2378
313,yes,2379
314,yes,2380
315,yes,2381
315,yes,2382
315,yes,2383
315,yes,2384
315,yes,2385
315,yes,2386
315,yes,2387
315,yes,2388
315,yes,2389
315,yes,2390
315,yes,2391
315,yes,2392
315,yes,2393
315,yes,2394
315,yes,2395
315,yes,2396
315,yes,2397
315,yes,2398
315,yes,2399
315,yes,2400
316,yes,2401
316,yes,2402
316,yes,2403
317,yes,2404
318,yes,2405
318,yes,2406
319,yes,2407
319,yes,2408
319,yes,2409
320,yes,2410
320,yes,2411
321,yes,2412
321,yes,2413
321,yes,2414
321,yes,2415
321,yes,2416
321,yes,2417
321,yes,2418
321,yes,2419
321,yes,2420
321,yes,2421
321,yes,2422
321,yes,2423
321,yes,2424
321,yes,2425
321,yes,2426
321,yes,2427
321,yes,2428
321,yes,2429
321,yes,2430
321,yes,2431
321,yes,2432
321,yes,2433
321,yes,2434
321,yes,2435
321,yes,2436
322,yes,2437
322,yes,2438
323,yes,2439
324,yes,2440
325,yes,2441
326,no,2442
326,no,2443
326,no,2444
326,no,2445
326,no,2446
326,no,2447
326,no,2448
326,no,2449
327,yes,2450
327,yes,2451
327,yes,2452
327,yes,2453
328,yes,2454
328,yes,2455
328,yes,2456
329,yes,2457
329,yes,2458
329,yes,2459
329,yes,2460
330,yes,2461
330,yes,2462
330,yes,2463
330,yes,2464
330,yes,2465
330,yes,2466
330,yes,2467
330,yes,2468
330,yes,2469
330,yes,2470
330,yes,2471
330,yes,2472
331,yes,2473
331,yes,2474
332,yes,2475
333,yes,2476
334,yes,2477
335,yes,2478
336,no,2479
336,no,2480
337,no,2481
337,no,2482
337,no,2483
337,no,2484
337,no,2485
337,no,2486
337,no,2487
337,no,2488
337,no,2489
337,no,2490
337,no,2491
337,no,2492
337,no,2493
337,no,2494
337,no,2495
337,no,2496
337,no,2497
337,no,2498
337,no,2499
337,no,2500
337,no,2501
337,no,2502
337,no,2503
337,no,2504
337,no,2505
337,no,2506
337,no,2507
337,no,2508
337,no,2509
337,no,2510
337,no,2511
337,no,2512
337,no,2513
337,no,2514
337,no,2515
337,no,2516
337,no,2517
338,no,2518
338,no,2519
338,no,2520
338,no,2521
338,no,2522
338,no,2523
338,no,2524
338,no,2525
338,no,2526
338,no,2527
338,no,2528
338,no,2529
338,no,2530
338,no,2531
338,no,2532
338,no,2533
338,no,2534
338,no,2535
338,no,2536
338,no,2537
338,no,2538
338,no,2539
338,no,2540
338,no,2541
338,no,2542
338,no,2543
338,no,2544
338,no,2545
338,no,2546
338,no,2547
338,no,2548
338,no,2549
338,no,2550
338,no,2551
338,no,2552
338,no,2553
338,no,2554
338,no,2555
338,no,2556
338,no,2557
338,no,2558
338,no,2559
338,no,2560
338,no,2561
338,no,2562
338,no,2563
338,no,2564
338,no,2565
338,no,2566
338,no,2567
338,no,2568
338,no,2569
338,no,2570
338,no,2571
338,no,2572
338,no,2573
338,no,2574
338,no,2575
339,yes,2576
339,yes,2577
339,yes,2578
339,yes,2579
339,yes,2580
339,yes,2581
339,yes,2582
339,yes,2583
339,yes,2584
339,yes,2585
339,yes,2586
339,yes,2587
339,yes,2588
339,yes,2589
339,yes,2590
339,yes,2591
339,yes,2592
339,yes,2593
339,yes,2594
339,yes,2595
339,yes,2596
339,yes,2597
339,yes,2598
340,yes,2599
340,yes,2600
341,yes,2601
342,no,2602
342,no,2603
342,no,2604
343,yes,2605
344,yes,2606
344,yes,2607
344,yes,2608
345,yes,2609
346,yes,2610
347,yes,2611
348,yes,2612
349,yes,2613
349,yes,2614
349,yes,2615
349,yes,2616
349,yes,2617
349,yes,2618
349,yes,2619
349,yes,2620
349,yes,2621
349,yes,2622
349,yes,2623
349,yes,2624
349,yes,2625
349,yes,2626
349,yes,2627
350,no,2628
350,no,2629
351,yes,2630
351,yes,2631
351,yes,2632
351,yes,2633
351,yes,2634
351,yes,2635
351,yes,2636
352,yes,2637
352,yes,2638
352,yes,2639
352,yes,2640
352,yes,2641
352,yes,2642
352,yes,2643
352,yes,2644
352,yes,2645
352,yes,2646
352,yes,2647
352,yes,2648
352,yes,2649
352,yes,2650
352,yes,2651
352,yes,2652
352,yes,2653
352,yes,2654
352,yes,2655
352,yes,2656
352,yes,2657
352,yes,2658
352,yes,2659
352,yes,2660
352,yes,2661
353,yes,2662
354,no,2663
354,no,2664
354,no,2665
354,no,2666
354,no,2667
354,no,2668
354,no,2669
354,no,2670
354,no,2671
354,no,2672
354,no,2673
354,no,2674
354,no,2675
354,no,2676
354,no,2677
354,no,2678
354,no,2679
354,no,2680
354,no,2681
354,no,2682
354,no,2683
354,no,2684
354,no,2685
354,no,2686
354,no,2687
354,no,2688
354,no,2689
354,no,2690
354,no,2691
354,no,2692
354,no,2693
354,no,2694
354,no,2695
354,no,2696
354,no,2697
354,no,2698
354,no,2699
354,no,2700
354,no,2701
354,no,2702
354,no,2703
354,no,2704
354,no,2705
354,no,2706
354,no,2707
354,no,2708
354,no,2709
355,yes,2710
356,yes,2711
357,no,2712
357,no,2713
357,no,2714
358,yes,2715
358,yes,2716
358,yes,2717
358,yes,2718
358,yes,2719
359,yes,2720
360,yes,2721
361,yes,2722
361,yes,2723
362,no,2724
362,no,2725
362,no,2726
363,yes,2727
364,yes,2728
364,yes,2729
364,yes,2730
365,yes,2731
365,yes,2732
365,yes,2733
365,yes,2734
365,yes,2735
366,no,2736
367,no,2737
367,no,2738
367,no,2739
367,no,2740
367,no,2741
367,no,2742
367,no,2743
367,no,2744
367,no,2745
367,no,2746
367,no,2747
367,no,2748
367,no,2749
367,no,2750
367,no,2751
367,no,2752
367,no,2753
367,no,2754
367,no,2755
367,no,2756
367,no,2757
367,no,2758
367,no,2759
367,no,2760
367,no,2761
367,no,2762
367,no,2763
367,no,2764
367,no,2765
367,no,2766
367,no,2767
367,no,2768
367,no,2769
367,no,2770
367,no,2771
367,no,2772
368,no,2773
369,no,2774
369,no,2775
369,no,2776
369,no,2777
369,no,2778
369,no,2779
369,no,2780
370,no,2781
370,no,2782
370,no,2783
370,no,2784
370,no,2785
370,no,2786
370,no,2787
371,yes,2788
372,no,2789
372,no,2790
372,no,2791
373,yes,2792
373,yes,2793
374,yes,2794
374,yes,2795
374,yes,2796
374,yes,2797
375,no,2798
375,no,2799
375,no,2800
376,no,2801
376,no,2802
376,no,2803
377,yes,2804
377,yes,2805
377,yes,2806
377,yes,2807
377,yes,2808
377,yes,2809
377,yes,2810
377,yes,2811
377,yes,2812
377,yes,2813
377,yes,2814
377,yes,2815
377,yes,2816
377,yes,2817
377,yes,2818
377,yes,2819
377,yes,2820
377,yes,2821
377,yes,2822
377,yes,2823
377,yes,2824
377,yes,2825
377,yes,2826
377,yes,2827
377,yes,2828
377,yes,2829
377,yes,2830
377,yes,2831
377,yes,2832
377,yes,2833
377,yes,2834
377,yes,2835
377,yes,2836
377,yes,2837
377,yes,2838
378,yes,2839
378,yes,2840
378,yes,2841
378,yes,2842
379,yes,2843
380,yes,2844
381,yes,2845
381,yes,2846
382,yes,2847
383,no,2848
384,yes,2849
385,yes,2850
386,no,2851
387,yes,2852
388,yes,2853
388,yes,2854
388,yes,2855
388,yes,2856
388,yes,2857
388,yes,2858
388,yes,2859
388,yes,2860
388,yes,2861
389,yes,2862
390,no,2863
391,yes,2864
391,yes,2865
391,yes,2866
391,yes,2867
392,no,2868
392,no,2869
392,no,2870
393,yes,2871
393,yes,2872
393,yes,2873
393,yes,2874
393,yes,2875
393,yes,2876
394,yes,2877
395,yes,2878
395,yes,2879
396,yes,2880
396,yes,2881
396,yes,2882
396,yes,2883
396,yes,2884
397,yes,2885
398,yes,2886
399,yes,2887
400,yes,2888
400,yes,2889
401,yes,2890
401,yes,2891
401,yes,2892
401,yes,2893
402,no,2894
403,no,2895
404,no,2896
404,no,2897
404,no,2898
404,no,2899
404,no,2900
404,no,2901
404,no,2902
404,no,2903
404,no,2904
404,no,2905
404,no,2906
404,no,2907
404,no,2908
404,no,2909
404,no,2910
404,no,2911
404,no,2912
404,no,2913
404,no,2914
404,no,2915
404,no,2916
404,no,2917
404,no,2918
404,no,2919
404,no,2920
404,no,2921
404,no,2922
404,no,2923
404,no,2924
404,no,2925
404,no,2926
404,no,2927
404,no,2928
404,no,2929
404,no,2930
404,no,2931
404,no,2932
404,no,2933
404,no,2934
404,no,2935
404,no,2936
404,no,2937
404,no,2938
404,no,2939
404,no,2940
404,no,2941
404,no,2942
404,no,2943
404,no,2944
404,no,2945
404,no,2946
404,no,2947
404,no,2948
404,no,2949
404,no,2950
404,no,2951
404,no,2952
404,no,2953
404,no,2954
405,no,2955
406,yes,2956
407,no,2957
407,no,2958
407,no,2959
407,no,2960
407,no,2961
407,no,2962
407,no,2963
407,no,2964
407,no,2965
407,no,2966
407,no,2967
408,yes,2968
409,no,2969
409,no,2970
409,no,2971
409,no,2972
409,no,2973
409,no,2974
409,no,2975
409,no,2976
409,no,2977
409,no,2978
409,no,2979
409,no,2980
409,no,2981
409,no,2982
409,no,2983
409,no,2984
409,no,2985
409,no,2986
409,no,2987
409,no,2988
409,no,2989
409,no,2990
409,no,2991
410,yes,2992
411,yes,2993
412,yes,2994
413,yes,2995
414,yes,2996
414,yes,2997
414,yes,2998
415,no,2999
416,no,3000
417,yes,3001
417,yes,3002
417,yes,3003
417,yes,3004
417,yes,3005
417,yes,3006
417,yes,3007
417,yes,3008
417,yes,3009
417,yes,3010
417,yes,3011
417,yes,3012
417,yes,3013
417,yes,3014
417,yes,3015
417,yes,3016
417,yes,3017
417,yes,3018
418,no,3019
418,no,3020
418,no,3021
418,no,3022
418,no,3023
419,yes,3024
420,no,3025
421,no,3026
421,no,3027
421,no,3028
421,no,3029
421,no,3030
421,no,3031
421,no,3032
421,no,3033
421,no,3034
421,no,3035
421,no,3036
421,no,3037
421,no,3038
421,no,3039
421,no,3040
421,no,3041
421,no,3042
421,no,3043
421,no,3044
421,no,3045
421,no,3046
421,no,3047
421,no,3048
421,no,3049
421,no,3050
421,no,3051
421,no,3052
421,no,3053
422,no,3054
422,no,3055
423,no,3056
423,no,3057
423,no,3058
423,no,3059
423,no,3060
423,no,3061
423,no,3062
423,no,3063
423,no,3064
423,no,3065
423,no,3066
423,no,3067
423,no,3068
424,no,3069
424,no,3070
424,no,3071
424,no,3072
424,no,3073
424,no,3074
424,no,3075
424,no,3076
424,no,3077
424,no,3078
424,no,3079
425,no,3080
425,no,3081
425,no,3082
425,no,3083
425,no,3084
425,no,3085
425,no,3086
425,no,3087
425,no,3088
425,no,3089
426,no,3090
427,no,3091
428,yes,3092
428,yes,3093
429,no,3094
429,no,3095
430,no,3096
430,no,3097
430,no,3098
430,no,3099
430,no,3100
430,no,3101
430,no,3102
430,no,3103
430,no,3104
430,no,3105
430,no,3106
430,no,3107
430,no,3108
431,yes,3109
432,yes,3110
433,yes,3111
434,no,3112
435,yes,3113
436,yes,3114
437,no,3115
438,yes,3116
439,yes,3117
440,yes,3118
441,yes,3119
442,yes,3120
442,yes,3121
443,yes,3122
444,yes,3123
444,yes,3124
444,yes,3125
444,yes,3126
444,yes,3127
445,yes,3128
446,yes,3129
446,yes,3130
446,yes,3131
446,yes,3132
447,no,3133
447,no,3134
447,no,3135
447,no,3136
447,no,3137
447,no,3138
447,no,3139
447,no,3140
447,no,3141
447,no,3142
447,no,3143
447,no,3144
447,no,3145
448,yes,3146
448,yes,3147
449,yes,3148
449,yes,3149
450,yes,3150
451,yes,3151
451,yes,3152
451,yes,3153
451,yes,3154
452,yes,3155
453,yes,3156
454,yes,3157
454,yes,3158
454,yes,3159
454,yes,3160
455,yes,3161
455,yes,3162
456,yes,3163
456,yes,3164
456,yes,3165
457,yes,3166
458,yes,3167
458,yes,3168
458,yes,3169
458,yes,3170
458,yes,3171
458,yes,3172
458,yes,3173
458,yes,3174
458,yes,3175
458,yes,3176
458,yes,3177
459,no,3178
459,no,3179
459,no,3180
459,no,3181
460,yes,3182
460,yes,3183
460,yes,3184
460,yes,3185
460,yes,3186
460,yes,3187
460,yes,3188
460,yes,3189
461,yes,3190
462,yes,3191
462,yes,3192
462,yes,3193
463,no,3194
463,no,3195
463,no,3196
463,no,3197
464,yes,3198
465,yes,3199
465,yes,3200
466,yes,3201
466,yes,3202
466,yes,3203
466,yes,3204
466,yes,3205
466,yes,3206
466,yes,3207
466,yes,3208
466,yes,3209
466,yes,3210
467,yes,3211
468,yes,3212
469,yes,3213
469,yes,3214
469,yes,3215
469,yes,3216
469,yes,3217
469,yes,3218
469,yes,3219
470,yes,3220
471,yes,3221
471,yes,3222
472,yes,3223
472,yes,3224
472,yes,3225
472,yes,3226
472,yes,3227
472,yes,3228
472,yes,3229
472,yes,3230
472,yes,3231
472,yes,3232
472,yes,3233
472,yes,3234
472,yes,3235
472,yes,3236
472,yes,3237
472,yes,3238
472,yes,3239
473,no,3240
473,no,3241
473,no,3242
474,yes,3243
474,yes,3244
475,yes,3245
475,yes,3246
475,yes,3247
475,yes,3248
475,yes,3249
475,yes,3250
475,yes,3251
475,yes,3252
476,yes,3253
476,yes,3254
476,yes,3255
476,yes,3256
476,yes,3257
476,yes,3258
477,yes,3259
477,yes,3260
477,yes,3261
477,yes,3262
477,yes,3263
477,yes,3264
477,yes,3265
477,yes,3266
477,yes,3267
478,yes,3268
478,yes,3269
478,yes,3270
478,yes,3271
479,no,3272
479,no,3273
479,no,3274
479,no,3275
479,no,3276
479,no,3277
479,no,3278
479,no,3279
479,no,3280
479,no,3281
480,yes,3282
480,yes,3283
481,yes,3284
481,yes,3285
481,yes,3286
481,yes,3287
481,yes,3288
481,yes,3289
481,yes,3290
481,yes,3291
481,yes,3292
481,yes,3293
481,yes,3294
481,yes,3295
481,yes,3296
481,yes,3297
481,yes,3298
481,yes,3299
481,yes,3300
481,yes,3301
481,yes,3302
481,yes,3303
481,yes,3304
481,yes,3305
481,yes,3306
481,yes,3307
481,yes,3308
481,yes,3309
481,yes,3310
481,yes,3311
481,yes,3312
481,yes,3313
482,yes,3314
483,yes,3315
483,yes,3316
483,yes,3317
483,yes,3318
483,yes,3319
483,yes,3320
483,yes,3321
483,yes,3322
483,yes,3323
483,yes,3324
483,yes,3325
483,yes,3326
483,yes,3327
483,yes,3328
483,yes,3329
483,yes,3330
483,yes,3331
483,yes,3332
483,yes,3333
483,yes,3334
483,yes,3335
483,yes,3336
483,yes,3337
484,yes,3338
484,yes,3339
485,yes,3340
485,yes,3341
485,yes,3342
485,yes,3343
485,yes,3344
485,yes,3345
485,yes,3346
485,yes,3347
485,yes,3348
485,yes,3349
485,yes,3350
485,yes,3351
485,yes,3352
485,yes,3353
485,yes,3354
485,yes,3355
485,yes,3356
485,yes,3357
485,yes,3358
485,yes,3359
485,yes,3360
485,yes,3361
485,yes,3362
486,yes,3363
487,yes,3364
488,yes,3365
489,yes,3366
489,yes,3367
490,no,3368
491,yes,3369
492,yes,3370
493,yes,3371
493,yes,3372
493,yes,3373
493,yes,3374
493,yes,3375
493,yes,3376
493,yes,3377
493,yes,3378
493,yes,3379
493,yes,3380
493,yes,3381
493,yes,3382
493,yes,3383
493,yes,3384
493,yes,3385
493,yes,3386
493,yes,3387
493,yes,3388
493,yes,3389
493,yes,3390
493,yes,3391
493,yes,3392
493,yes,3393
494,yes,3394
494,yes,3395
494,yes,3396
494,yes,3397
494,yes,3398
495,yes,3399
496,no,3400
496,no,3401
496,no,3402
496,no,3403
496,no,3404
496,no,3405
496,no,3406
496,no,3407
496,no,3408
496,no,3409
496,no,3410
496,no,3411
496,no,3412
496,no,3413
496,no,3414
496,no,3415
496,no,3416
496,no,3417
496,no,3418
496,no,3419
496,no,3420
496,no,3421
496,no,3422
496,no,3423
496,no,3424
496,no,3425
496,no,3426
496,no,3427
496,no,3428
496,no,3429
496,no,3430
497,no,3431
498,yes,3432
498,yes,3433
498,yes,3434
498,yes,3435
499,yes,3436
500,yes,3437
500,yes,3438
500,yes,3439
501,no,3440
501,no,3441
501,no,3442
501,no,3443
501,no,3444
501,no,3445
501,no,3446
501,no,3447
501,no,3448
501,no,3449
501,no,3450
501,no,3451
501,no,3452
501,no,3453
501,no,3454
501,no,3455
501,no,3456
501,no,3457
502,yes,3458
502,yes,3459
502,yes,3460
503,yes,3461
504,yes,3462
504,yes,3463
504,yes,3464
504,yes,3465
504,yes,3466
504,yes,3467
504,yes,3468
504,yes,3469
504,yes,3470
504,yes,3471
505,no,3472
505,no,3473
505,no,3474
505,no,3475
505,no,3476
505,no,3477
505,no,3478
505,no,3479
505,no,3480
505,no,3481
506,no,3482
507,yes,3483
507,yes,3484
507,yes,3485
508,yes,3486
509,yes,3487
509,yes,3488
509,yes,3489
509,yes,3490
509,yes,3491
510,no,3492
511,yes,3493
512,yes,3494
512,yes,3495
513,yes,3496
513,yes,3497
513,yes,3498
513,yes,3499
513,yes,3500
513,yes,3501
513,yes,3502
513,yes,3503
514,yes,3504
514,yes,3505
515,no,3506
515,no,3507
516,yes,3508
517,yes,3509
518,yes,3510
519,yes,3511
520,yes,3512
520,yes,3513
520,yes,3514
520,yes,3515
520,yes,3516
520,yes,3517
520,yes,3518
520,yes,3519
520,yes,3520
520,yes,3521
520,yes,3522
521,yes,3523
521,yes,3524
521,yes,3525
522,yes,3526
523,yes,3527
524,yes,3528
525,yes,3529
525,yes,3530
526,yes,3531
526,yes,3532
527,yes,3533
527,yes,3534
528,yes,3535
528,yes,3536
528,yes,3537
528,yes,3538
528,yes,3539
529,yes,3540
529,yes,3541
530,yes,3542
530,yes,3543
531,no,3544
532,yes,3545
532,yes,3546
532,yes,3547
532,yes,3548
532,yes,3549
532,yes,3550
532,yes,3551
532,yes,3552
533,yes,3553
534,yes,3554
534,yes,3555
534,yes,3556
534,yes,3557
534,yes,3558
534,yes,3559
534,yes,3560
535,no,3561
535,no,3562
535,no,3563
535,no,3564
536,yes,3565
536,yes,3566
536,yes,3567
536,yes,3568
536,yes,3569
537,no,3570
538,yes,3571
538,yes,3572
538,yes,3573
538,yes,3574
539,yes,3575
539,yes,3576
539,yes,3577
539,yes,3578
539,yes,3579
540,yes,3580
540,yes,3581
540,yes,3582
540,yes,3583
540,yes,3584
541,yes,3585
542,yes,3586
543,yes,3587
543,yes,3588
543,yes,3589
543,yes,3590
543,yes,3591
543,yes,3592
544,yes,3593
544,yes,3594
544,yes,3595
544,yes,3596
544,yes,3597
544,yes,3598
544,yes,3599
544,yes,3600
544,yes,3601
544,yes,3602
544,yes,3603
544,yes,3604
544,yes,3605
545,yes,3606
546,yes,3607
547,yes,3608
548,yes,3609
549,yes,3610
549,yes,3611
549,yes,3612
550,yes,3613
550,yes,3614
550,yes,3615
550,yes,3616
551,yes,3617
551,yes,3618
552,yes,3619
553,no,3620
554,yes,3621
555,yes,3622
556,yes,3623
556,yes,3624
557,no,3625
557,no,3626
557,no,3627
558,yes,3628
558,yes,3629
558,yes,3630
558,yes,3631
558,yes,3632
558,yes,3633
559,yes,3634
560,yes,3635
560,yes,3636
560,yes,3637
561,yes,3638
562,yes,3639
563,yes,3640
564,yes,3641
565,yes,3642
566,yes,3643
567,yes,3644
568,yes,3645
568,yes,3646
568,yes,3647
568,yes,3648
568,yes,3649
568,yes,3650
568,yes,3651
568,yes,3652
569,yes,3653
570,yes,3654
570,yes,3655
571,yes,3656
571,yes,3657
571,yes,3658
571,yes,3659
571,yes,3660
571,yes,3661
571,yes,3662
571,yes,3663
571,yes,3664
571,yes,3665
572,yes,3666
573,yes,3667
574,no,3668
575,yes,3669
575,yes,3670
575,yes,3671
576,no,3672
577,yes,3673
577,yes,3674
577,yes,3675
577,yes,3676
577,yes,3677
577,yes,3678
577,yes,3679
577,yes,3680
577,yes,3681
577,yes,3682
577,yes,3683
577,yes,3684
577,yes,3685
577,yes,3686
577,yes,3687
577,yes,3688
577,yes,3689
578,yes,3690
579,yes,3691
580,yes,3692
580,yes,3693
580,yes,3694
580,yes,3695
580,yes,3696
580,yes,3697
580,yes,3698
580,yes,3699
581,yes,3700
581,yes,3701
581,yes,3702
581,yes,3703
581,yes,3704
581,yes,3705
581,yes,3706
582,no,3707
583,yes,3708
583,yes,3709
583,yes,3710
583,yes,3711
583,yes,3712
584,yes,3713
585,yes,3714
586,yes,3715
586,yes,3716
587,yes,3717
587,yes,3718
587,yes,3719
587,yes,3720
587,yes,3721
588,yes,3722
589,yes,3723
589,yes,3724
589,yes,3725
589,yes,3726
589,yes,3727
590,yes,3728
591,yes,3729
591,yes,3730
591,yes,3731
592,yes,3732
593,no,3733
594,yes,3734
594,yes,3735
595,yes,3736
595,yes,3737
595,yes,3738
596,no,3739
597,yes,3740
597,yes,3741
597,yes,3742
597,yes,3743
597,yes,3744
597,yes,3745
597,yes,3746
597,yes,3747
597,yes,3748
597,yes,3749
598,yes,3750
599,no,3751
600,yes,3752
600,yes,3753
601,yes,3754
601,yes,3755
601,yes,3756
602,yes,3757
603,no,3758
603,no,3759
603,no,3760
604,no,3761
604,no,3762
604,no,3763
604,no,3764
604,no,3765
604,no,3766
604,no,3767
604,no,3768
604,no,3769
604,no,3770
604,no,3771
604,no,3772
604,no,3773
604,no,3774
604,no,3775
604,no,3776
604,no,3777
604,no,3778
604,no,3779
604,no,3780
604,no,3781
604,no,3782
604,no,3783
604,no,3784
604,no,3785
604,no,3786
604,no,3787
604,no,3788
604,no,3789
604,no,3790
604,no,3791
605,yes,3792
605,yes,3793
605,yes,3794
605,yes,3795
605,yes,3796
605,yes,3797
605,yes,3798
605,yes,3799
605,yes,3800
605,yes,3801
605,yes,3802
605,yes,3803
605,yes,3804
605,yes,3805
605,yes,3806
605,yes,3807
605,yes,3808
605,yes,3809
606,no,3810
607,yes,3811
608,yes,3812
608,yes,3813
608,yes,3814
608,yes,3815
608,yes,3816
608,yes,3817
608,yes,3818
609,yes,3819
609,yes,3820
609,yes,3821
610,yes,3822
610,yes,3823
611,yes,3824
612,yes,3825
612,yes,3826
612,yes,3827
613,yes,3828
613,yes,3829
614,yes,3830
615,yes,3831
616,yes,3832
617,yes,3833
617,yes,3834
617,yes,3835
618,yes,3836
618,yes,3837
619,yes,3838
619,yes,3839
619,yes,3840
619,yes,3841
619,yes,3842
619,yes,3843
620,yes,3844
620,yes,3845
620,yes,3846
620,yes,3847
620,yes,3848
620,yes,3849
621,yes,3850
621,yes,3851
621,yes,3852
622,yes,3853
623,yes,3854
624,yes,3855
624,yes,3856
624,yes,3857
625,no,3858
625,no,3859
625,no,3860
625,no,3861
625,no,3862
625,no,3863
625,no,3864
625,no,3865
625,no,3866
625,no,3867
625,no,3868
625,no,3869
625,no,3870
626,yes,3871
626,yes,3872
626,yes,3873
626,yes,3874
626,yes,3875
626,yes,3876
626,yes,3877
626,yes,3878
626,yes,3879
627,no,3880
628,yes,3881
629,yes,3882
630,yes,3883
630,yes,3884
630,yes,3885
630,yes,3886
631,no,3887
632,yes,3888
632,yes,3889
632,yes,3890
632,yes,3891
632,yes,3892
632,yes,3893
632,yes,3894
632,yes,3895
633,yes,3896
634,yes,3897
635,yes,3898
635,yes,3899
635,yes,3900
