epoch,train_loss,train_accuracy,train_f1_macro,val_loss,val_accuracy,val_f1_macro,best_val_f1_macro,is_best
1,1.819179363673185,0.15733506633244349,0.14258288656274243,1.8060911839504188,0.1471515038550709,0.11959794673434343,0.11959794673434343,1
2,1.8074718113950703,0.16554880234771413,0.14835965162900316,1.8004550818364504,0.1587761743435175,0.13162646648215104,0.13162646648215104,1
3,1.800663663449938,0.1719026212390158,0.15104043205364132,1.7962365652251446,0.17106702454180928,0.142270331336435,0.142270331336435,1
4,1.7956378824599164,0.17765305061263306,0.1529838632655064,1.792380235134027,0.17853499018935673,0.1487290404973131,0.1487290404973131,1
5,1.7913816314486526,0.1850966959812715,0.15626761176073603,1.7886257511258465,0.19225762568320995,0.1586152384913433,0.1586152384913433,1
6,1.7874401672430291,0.1896680083936305,0.15688762959572766,1.7840823234825731,0.1966081714697951,0.16315856448758337,0.16315856448758337,1
7,1.7834184670156956,0.19319607849708706,0.1554160513215558,1.7784455129903267,0.2073354992327932,0.16126526455786383,0.16315856448758337,0
8,1.7788144759636546,0.20362084913164868,0.1574204170877185,1.7711298540446834,0.22519164424145974,0.17314021475493546,0.17314021475493546,1
9,1.7728445817399656,0.22346156297887082,0.16747339918558957,1.7614960487921354,0.24180561842000955,0.19071148037497043,0.19071148037497043,1
10,1.764313185312112,0.2474563552813378,0.18465435138007683,1.7480262991709588,0.26905692119406754,0.21361768873901177,0.21361768873901177,1
11,1.75103981161069,0.272060661096235,0.20443136639896803,1.7267700549204466,0.3019159730029964,0.23823030525294064,0.23823030525294064,1
12,1.728545856803595,0.30261829550370145,0.22787122178298236,1.6894078900841227,0.34870392615626317,0.2760836540854398,0.2760836540854398,1
13,1.6866845868998293,0.33721607972120893,0.2549685785801189,1.6173529433898437,0.3764987548812887,0.3051225605509911,0.3051225605509911,1
14,1.6054157157293891,0.3512609724957821,0.2683350002367871,1.4873058812061266,0.37903442400674875,0.3012966878384824,0.3051225605509911,0
15,1.4689063953892034,0.39336833573790686,0.28997559405071077,1.3305149446016025,0.4329892416070153,0.3230350368915838,0.3230350368915838,1
16,1.3201943699308423,0.4289273772423418,0.3088171400595661,1.2028277718443476,0.4621915415273349,0.34454055738938905,0.34454055738938905,1
17,1.2164585149215341,0.45500009783496304,0.3249055699241987,1.1076745280513056,0.49525171223356956,0.3686443879032791,0.3686443879032791,1
18,1.1545978743651248,0.46981963108974406,0.3376756467853085,1.0594243656026672,0.478483447848454,0.34651287866535513,0.3686443879032791,0
19,1.1147677521477406,0.48915429528325116,0.36830399991903323,1.0171016565924695,0.5254074830104966,0.4075848545798171,0.4075848545798171,1
20,1.0771315121359348,0.5137388140615045,0.40203540363178913,0.9765232596811746,0.5427524281306569,0.43261554673944624,0.43261554673944624,1
21,1.035312872894427,0.5380722202801925,0.43278232060973176,0.9304692600017939,0.554884045389888,0.44968106490316107,0.44968106490316107,1
22,0.9864046723318197,0.5674408484396948,0.4691466511352623,0.8829055204775259,0.5614149518285435,0.4633472874790428,0.4633472874790428,1
23,0.9281587238224364,0.5973248891265815,0.5095296994121822,0.8368819300775174,0.5840306315398567,0.4853773806707079,0.4853773806707079,1
24,0.8582688007966564,0.6360298714177762,0.563735160815202,0.8079066008669019,0.6368527050799498,0.5384906413633777,0.5384906413633777,1
25,0.7757147723812678,0.6826183324033934,0.6312286852435969,0.813672903383899,0.664919597192045,0.5721218039325888,0.5721218039325888,1
26,0.6867134583154181,0.7353029627202751,0.7034111168155261,0.9782752437978728,0.660353474275676,0.5652030366603522,0.5721218039325888,0
27,0.6010397257727178,0.7910659210626895,0.7672580342905182,1.3955860049636275,0.6004011983409278,0.506973416528056,0.5721218039325888,0
28,0.5191818433144185,0.8407829528975094,0.8195700952538372,2.0157644892180406,0.5447406733538345,0.4572380326239056,0.5721218039325888,0
29,0.44196547623382326,0.8809349117532018,0.8616926746668225,2.8651383782384063,0.5188363687748682,0.4323681089604728,0.5721218039325888,0
30,0.37010807852334743,0.9097454811587803,0.8921369930278856,3.83795740818366,0.513153946002962,0.42261603770964973,0.5721218039325888,0
31,0.3054942079692654,0.929712723711153,0.913940622592127,4.9289182516244745,0.5120102243410977,0.4151622177427635,0.5721218039325888,0
32,0.2492750414004151,0.9445950135245834,0.9312535203985691,6.0069450438871685,0.5054250632740792,0.4035736830972807,0.5721218039325888,0
33,0.20147485529241396,0.958689101374693,0.9488961803548711,7.064440023525488,0.49289733484075426,0.3878578472776608,0.5721218039325888,0
34,0.16216141101117046,0.9719316433545246,0.9658654899962811,8.035908175329876,0.46331804945734834,0.35701341498555006,0.5721218039325888,0
35,0.1311714911890309,0.9794617050934642,0.9753129568003911,8.972475544339911,0.4397105261188902,0.33431247962714583,0.5721218039325888,0
